station_id,session_id,measurement,trial,sample,stamp,x,y,yaw
docking_3,20260926_153815_636135,baseline,,1,1790404715.651159937,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,2,1790404715.851674979,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,3,1790404715.951202911,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,4,1790404716.051189519,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,5,1790404716.151260160,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,6,1790404716.205188345,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,7,1790404716.355369431,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,8,1790404716.451240837,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,9,1790404716.551210586,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,10,1790404716.651413566,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,11,1790404716.704278529,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,12,1790404716.910923571,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,13,1790404717.003399399,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,14,1790404717.102401177,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,15,1790404717.210568433,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,16,1790404717.251261293,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,17,1790404717.400874156,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,18,1790404717.506431620,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
docking_3,20260926_153815_636135,baseline,,19,1790404717.611603608,-0.03927913875735581,-0.40609471892725235,-0.00870773314454606
