station_id,session_id,trial,perturbation,description,target_value,target_unit,mean_x,mean_y,mean_yaw,sample_std_x,sample_std_y,sample_std_yaw,sample_count,completed_at
docking_3,20260926_153204_956428,1,forward,,0.3,m,-0.20001229423662278,-0.30368714454187623,-0.21399164954876543,8.11997054668149e-11,1.764643475324888e-11,0.0,30,2026-09-26T15:33:22.927+09:00
