station_id,session_id,measurement,trial,sample,stamp,x,y,yaw
docking_3,20260926_153204_956428,trial,1,19,1790404401.851386843,-0.20001229427843573,-0.30368714453278234,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,20,1790404401.951188916,-0.2000122942998758,-0.3036871445281226,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,21,1790404402.051161817,-0.20001229426038766,-0.30368714453670365,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,22,1790404402.151136607,-0.20001229427550002,-0.30368714453341905,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,23,1790404402.251194115,-0.20001229427582237,-0.3036871445333488,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,24,1790404402.351192719,-0.2000122942344615,-0.3036871445423368,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,25,1790404402.451152287,-0.20001229424593833,-0.3036871445398427,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,26,1790404402.551179019,-0.20001229425508252,-0.30368714453785517,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,27,1790404402.651186400,-0.2000122942112175,-0.30368714454738777,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,28,1790404402.703304369,-0.20001229419273384,-0.30368714455140444,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,29,1790404402.851233309,-0.20001229422806424,-0.30368714454372614,-0.21399164954876543
docking_3,20260926_153204_956428,trial,1,30,1790404402.951421850,-0.2000122941832563,-0.3036871445534636,-0.21399164954876543
