station_id,session_id,trial,perturbation,description,target_value,target_unit,mean_x,mean_y,mean_yaw,sample_std_x,sample_std_y,sample_std_yaw,sample_count,completed_at
docking_1,20260926_151203_351331,1,forward,,0.5,m,-0.10996560941876872,0.3977318781432049,-0.011071416849549869,1.0213036130018528e-05,1.1520163546239187e-07,8.745246085214008e-05,30,2026-09-26T15:14:05.489+09:00
docking_1,20260926_151203_351331,2,forward,,0.5,m,-0.10985369210379105,0.41714695736523766,-0.011765901727939768,1.6313077358871082e-12,3.217676986121046e-14,0.0,30,2026-09-26T15:15:30.152+09:00
docking_1,20260926_151203_351331,3,clockwise,,60.0,deg,-0.1404752200520246,0.4072557211166942,0.0022130132382067293,3.898707633764357e-06,9.99528618023378e-09,2.934428078733196e-05,30,2026-09-26T15:16:05.278+09:00
docking_1,20260926_151203_351331,4,counter_clockwise,,60.0,deg,-0.12708962884101677,0.41948444774830485,-0.0557426345926383,1.623427990788051e-05,9.007480073531131e-07,0.0001294049726376013,30,2026-09-26T15:16:58.536+09:00
docking_1,20260926_151203_351331,5,clockwise,,120.0,deg,-0.1371790145117983,0.3529043431151767,0.08043984144492274,1.5209138350732976e-11,1.1807876665530062e-12,0.0,30,2026-09-26T15:18:05.190+09:00
