station_id,session_id,measurement,trial,sample,stamp,x,y,yaw
docking_1,20260926_151203_351331,baseline,,1,1790403137.003444339,-0.04982518978973649,0.4402058567633766,0.0009813385982160741
docking_1,20260926_151203_351331,baseline,,2,1790403137.103499020,-0.04982518980868253,0.44020585676322266,0.0009813385982160741
docking_1,20260926_151203_351331,baseline,,3,1790403137.207476085,-0.04982518976393486,0.4402058567631431,0.0009813385982160741
docking_1,20260926_151203_351331,baseline,,4,1790403137.310525056,-0.04982518971552526,0.4402058567630831,0.0009813385982160741
docking_1,20260926_151203_351331,baseline,,5,1790403137.451176809,-0.04981561256895101,0.4402058652093332,0.0008374136077784914
docking_1,20260926_151203_351331,baseline,,6,1790403137.551194103,-0.049829944052478585,0.44020585609661533,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,7,1790403137.651236452,-0.049829944065062436,0.44020585609654694,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,8,1790403137.805026319,-0.04982994396272766,0.4402058560965775,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,9,1790403137.903611817,-0.049829943999277496,0.4402058560965007,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,10,1790403138.011110022,-0.04982994389374584,0.4402058560965693,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,11,1790403138.102587488,-0.049829943997367926,0.4402058560964359,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,12,1790403138.151225598,-0.04982994402179667,0.4402058560963973,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,13,1790403138.307602055,-0.049829943963811116,0.44020585609641666,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,14,1790403138.402664177,-0.04982994402181816,0.44020585609633756,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,15,1790403138.502632329,-0.04982994403375598,0.4402058560963065,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,16,1790403138.602615831,-0.04982994404419196,0.4402058560962793,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,17,1790403138.707605027,-0.04982994400435721,0.4402058560963042,0.001011056898599305
docking_1,20260926_151203_351331,baseline,,18,1790403138.812715310,-0.049819394759611176,0.44020586691783953,0.0010110568338710818
docking_1,20260926_151203_351331,baseline,,19,1790403138.902700501,-0.04984798673610002,0.4402058412329947,0.0011238388285428765
docking_1,20260926_151203_351331,baseline,,20,1790403139.005677850,-0.0498362082625051,0.44020585334584744,0.0011238388527457397
docking_1,20260926_151203_351331,baseline,,21,1790403139.112700785,-0.04986108014943251,0.44020583103696503,0.0012056814259211901
docking_1,20260926_151203_351331,baseline,,22,1790403139.203658812,-0.04986108029668309,0.4402058310370753,0.0012056814802750447
docking_1,20260926_151203_351331,baseline,,23,1790403139.351145253,-0.049861080366389456,0.44020583103739513,0.0012056814802750447
docking_1,20260926_151203_351331,baseline,,24,1790403139.451147999,-0.04986108037239574,0.4402058310376219,0.0012056814802750447
docking_1,20260926_151203_351331,baseline,,25,1790403139.551202577,-0.04986108029898313,0.4402058310379168,0.0012056814802750447
docking_1,20260926_151203_351331,baseline,,26,1790403139.651353874,-0.04986108031325679,0.44020583103808153,0.0012056814802750447
docking_1,20260926_151203_351331,baseline,,27,1790403139.751130611,-0.049855245442293514,0.44020583978676264,0.0010788997640145842
docking_1,20260926_151203_351331,baseline,,28,1790403139.851300351,-0.04987026099173596,0.44020582370394706,0.0012630694532056895
docking_1,20260926_151203_351331,baseline,,29,1790403139.951187528,-0.049870261013537115,0.44020582370421757,0.0012630694532056895
docking_1,20260926_151203_351331,baseline,,30,1790403140.051508190,-0.04987026100054513,0.4402058237044977,0.0012630694532056895
docking_1,20260926_151203_351331,trial,1,1,1790403242.504441515,-0.10997992253183181,0.3977320463348248,-0.011045330660499205
docking_1,20260926_151203_351331,trial,1,2,1790403242.711453688,-0.10997992232830876,0.3977320463327046,-0.011045330660499205
docking_1,20260926_151203_351331,trial,1,3,1790403242.802501554,-0.10999245147609024,0.39773218491481027,-0.011045330737812916
docking_1,20260926_151203_351331,trial,1,4,1790403242.905576157,-0.10998760528717585,0.3977321271724723,-0.011019546219650993
docking_1,20260926_151203_351331,trial,1,5,1790403243.012488284,-0.10996357924188993,0.39773185737877514,-0.010943168896557795
docking_1,20260926_151203_351331,trial,1,6,1790403243.051191934,-0.10996357936543016,0.3977318573801947,-0.01094316884190907
docking_1,20260926_151203_351331,trial,1,7,1790403243.206503499,-0.10996357931609693,0.3977318573798908,-0.01094316884190907
docking_1,20260926_151203_351331,trial,1,8,1790403243.302565234,-0.1099635793721334,0.39773185738062844,-0.01094316884190907
docking_1,20260926_151203_351331,trial,1,9,1790403243.404592525,-0.10997557855139647,0.39773198986750813,-0.01094316891590055
docking_1,20260926_151203_351331,trial,1,10,1790403243.504654426,-0.10995696697522701,0.39773178102968393,-0.010901832934119978
docking_1,20260926_151203_351331,trial,1,11,1790403243.551182840,-0.1099569669777993,0.39773178102973233,-0.010901832860302595
docking_1,20260926_151203_351331,trial,1,12,1790403243.705515738,-0.10993335550470613,0.39773152504548087,-0.011123471226348186
docking_1,20260926_151203_351331,trial,1,13,1790403243.803601361,-0.10995961244258991,0.3977318156607335,-0.011171594829796608
docking_1,20260926_151203_351331,trial,1,14,1790403243.911230295,-0.1099700358144951,0.39773192725915996,-0.011227373361116157
docking_1,20260926_151203_351331,trial,1,15,1790403244.004622907,-0.1099638467027314,0.39773185563274377,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,16,1790403244.051294187,-0.10996384667724933,0.3977318556324876,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,17,1790403244.211673601,-0.10996384674101836,0.397731855633279,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,18,1790403244.302641083,-0.10996384669234315,0.3977318556327774,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,19,1790403244.407610357,-0.10996384671563716,0.397731855633077,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,20,1790403244.512667258,-0.10996384674921314,0.3977318556334859,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,21,1790403244.603675312,-0.1099638467108726,0.39773185563308666,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,22,1790403244.706670568,-0.10996384671992185,0.3977318556332145,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,23,1790403244.851184721,-0.10996384671295573,0.39773185563316965,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,24,1790403244.951229123,-0.10996384670731271,0.3977318556331263,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,25,1790403245.051256730,-0.10996384670788827,0.3977318556331497,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,26,1790403245.102680574,-0.1099638467102119,0.39773185563318353,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,27,1790403245.251172469,-0.10996384669909766,0.39773185563308017,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,28,1790403245.351241038,-0.10996384669611683,0.3977318556330587,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,29,1790403245.454029598,-0.10996384670777197,0.3977318556331989,-0.011121563603494285
docking_1,20260926_151203_351331,trial,1,30,1790403245.562250364,-0.10996384672754883,0.39773185563342855,-0.011121563603494285
docking_1,20260926_151203_351331,trial,2,1,1790403327.211142139,-0.10985369210877102,0.41714695736536056,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,2,1790403327.302161242,-0.10985369210209346,0.4171469573652723,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,3,1790403327.404184419,-0.1098536921027477,0.4171469573652704,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,4,1790403327.451178851,-0.10985369210031026,0.4171469573652377,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,5,1790403327.604219312,-0.1098536921038276,0.4171469573652675,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,6,1790403327.704226675,-0.10985369210318015,0.4171469573652535,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,7,1790403327.809228706,-0.10985369210600104,0.41714695736528073,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,8,1790403327.904217440,-0.10985369210327896,0.417146957365244,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,9,1790403327.951454159,-0.10985369210160019,0.41714695736522206,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,10,1790403328.110559359,-0.10985369210583867,0.4171469573652655,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,11,1790403328.204251160,-0.10985369210320854,0.41714695736523144,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,12,1790403328.304270893,-0.10985369210280191,0.41714695736522367,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,13,1790403328.406266109,-0.10985369210330241,0.41714695736522683,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,14,1790403328.513286603,-0.10985369210652929,0.4171469573652623,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,15,1790403328.604285114,-0.1098536921039234,0.4171469573652298,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,16,1790403328.704354993,-0.1098536921035523,0.4171469573652236,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,17,1790403328.812290212,-0.10985369210624266,0.41714695736525353,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,18,1790403328.951369948,-0.10985369210317118,0.4171469573652155,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,19,1790403329.003312660,-0.10985369210351727,0.41714695736521895,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,20,1790403329.151151833,-0.10985369210334135,0.41714695736521534,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,21,1790403329.251147400,-0.109853692103073,0.41714695736521124,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,22,1790403329.303368195,-0.10985369210343036,0.417146957365215,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,23,1790403329.451182423,-0.10985369210304072,0.41714695736520935,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,24,1790403329.513429477,-0.10985369210580294,0.4171469573652415,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,25,1790403329.651284666,-0.10985369210371064,0.41714695736521606,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,26,1790403329.751834121,-0.10985369210371554,0.4171469573652156,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,27,1790403329.851167825,-0.10985369210339598,0.41714695736521146,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,28,1790403329.951385403,-0.10985369210329629,0.4171469573652099,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,29,1790403330.051169793,-0.10985369210323995,0.4171469573652089,-0.011765901727939768
docking_1,20260926_151203_351331,trial,2,30,1790403330.204468616,-0.10985369210378652,0.4171469573652149,-0.011765901727939768
docking_1,20260926_151203_351331,trial,3,1,1790403362.214123588,-0.14046091036081668,0.407255757070601,0.0022995664602960117
docking_1,20260926_151203_351331,trial,3,2,1790403362.352324104,-0.14046090904179434,0.4072557570674243,0.0022995664602960117
docking_1,20260926_151203_351331,trial,3,3,1790403362.451195774,-0.1404748638483746,0.40725572963569906,0.002299566374296802
docking_1,20260926_151203_351331,trial,3,4,1790403362.551215531,-0.14047629362107755,0.40725571815126976,0.002203396134628121
docking_1,20260926_151203_351331,trial,3,5,1790403362.703233593,-0.14047629360481434,0.40725571814790323,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,6,1790403362.803249443,-0.1404762934791168,0.40725571814627193,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,7,1790403362.908236202,-0.1404762938767984,0.4072557181436359,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,8,1790403363.000902526,-0.14047629322102645,0.4072557181437105,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,9,1790403363.104240050,-0.1404762933931948,0.4072557181419809,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,10,1790403363.204260307,-0.14047629332082534,0.40725571814099126,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,11,1790403363.309362933,-0.14047629367515746,0.40725571813914985,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,12,1790403363.402338635,-0.14047629321418922,0.4072557181393378,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,13,1790403363.503306468,-0.1404762932047445,0.4072557181385635,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,14,1790403363.609331745,-0.14047629354972885,0.4072557181370708,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,15,1790403363.751151239,-0.14047629309030712,0.4072557181372448,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,16,1790403363.851321398,-0.14047629306556067,0.4072557181367916,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,17,1790403363.952708827,-0.14047629318103153,0.4072557181360848,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,18,1790403364.051208529,-0.14047629306949688,0.4072557181359433,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,19,1790403364.151151678,-0.14047629302917836,0.4072557181356855,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,20,1790403364.251163121,-0.14047629312642104,0.4072557181351656,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,21,1790403364.351233654,-0.14047629309762188,0.40725571813495953,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,22,1790403364.451157581,-0.14047629306785198,0.407255718134788,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,23,1790403364.551155543,-0.14047629316966678,0.40725571813435457,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,24,1790403364.651146098,-0.1404762931486453,0.4072557181342166,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,25,1790403364.751153837,-0.14047629313051163,0.40725571813409417,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,26,1790403364.851822292,-0.14047629319397786,0.40725571813381034,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,27,1790403364.951205944,-0.14047629316595642,0.40725571813374684,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,28,1790403365.051142278,-0.14047629315612747,0.40725571813365746,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,29,1790403365.151193405,-0.1404762932103416,0.40725571813344,0.002203396219884813
docking_1,20260926_151203_351331,trial,3,30,1790403365.304476884,-0.1404762932463818,0.40725571813323264,0.002203396219884813
docking_1,20260926_151203_351331,trial,4,1,1790403415.651594468,-0.12706477554566245,0.41948303227694966,-0.05589844460275381
docking_1,20260926_151203_351331,trial,4,2,1790403415.751188912,-0.1270881606224894,0.41948434083148883,-0.05575206155358146
docking_1,20260926_151203_351331,trial,4,3,1790403415.851204821,-0.12708816066004233,0.41948434083332387,-0.05575206146875905
