station_id,session_id,trial,perturbation,description,target_value,target_unit,mean_x,mean_y,mean_yaw,sample_std_x,sample_std_y,sample_std_yaw,sample_count,completed_at
docking_2,20260926_152042_737704,1,forward,,0.5,m,-0.15234680294582414,0.01178157350687174,-0.02515594978793217,1.550534777597723e-05,3.899504390409154e-07,0.00021582442569464022,30,2026-09-26T15:22:53.311+09:00
docking_2,20260926_152042_737704,2,forward,,0.5,m,-0.13334810639749628,-0.05049720464153355,0.055868414643712234,3.529832738622616e-12,6.942727913476022e-13,0.0,30,2026-09-26T15:26:13.489+09:00
docking_2,20260926_152042_737704,3,clockwise,,60.0,deg,-0.1679754552523699,-0.003677566535685369,-0.04709483655794481,2.2198804653520098e-05,1.0399228100510705e-06,0.0002161246203391135,30,2026-09-26T15:29:11.097+09:00
docking_2,20260926_152042_737704,4,counter_clockwise,,60.0,deg,-0.15662314059863103,0.0006009682039847641,-0.0332497195656712,8.534512217324731e-14,2.8094384469011438e-15,0.0,30,2026-09-26T15:29:43.102+09:00
docking_2,20260926_152042_737704,5,forward,,0.6,m,-0.15354991015773897,0.02030024747254866,-0.11699094109298744,1.8412558703666786e-10,2.1642679564489587e-11,0.0,30,2026-09-26T15:30:56.615+09:00
