elapsed_sec,phase,odom_x_m,odom_y_m,odom_yaw_deg,relative_x_m,relative_y_m,relative_yaw_deg
6.3075,long_1_forward,0.617135,0.029662,2.210594,0.617811,-0.005831,-1.081939
6.3735,long_1_forward,0.622482,0.029865,2.350801,0.623162,-0.005936,-0.941732
6.4129,long_1_forward,0.627392,0.030067,2.399727,0.628074,-0.006016,-0.892806
6.4799,long_1_forward,0.632671,0.030288,2.354117,0.633357,-0.006098,-0.938416
6.5099,long_1_forward,0.636720,0.030455,2.442062,0.637409,-0.006164,-0.850471
6.5774,long_1_forward,0.641718,0.030667,2.628779,0.642412,-0.006239,-0.663754
6.6109,long_1_forward,0.646663,0.030898,2.639002,0.647362,-0.006293,-0.653531
6.6745,long_1_forward,0.651737,0.031128,2.566809,0.652441,-0.006355,-0.725724
6.7100,long_1_forward,0.656523,0.031345,2.624897,0.657231,-0.006413,-0.667636
6.7769,long_1_forward,0.661560,0.031573,2.755889,0.662273,-0.006475,-0.536644
6.8085,long_1_forward,0.666344,0.031808,2.664828,0.667062,-0.006515,-0.627705
6.8766,long_1_forward,0.671468,0.032043,2.621256,0.672191,-0.006575,-0.671277
6.9131,long_1_forward,0.676262,0.032265,2.681987,0.676990,-0.006628,-0.610546
6.9738,long_1_forward,0.681328,0.032499,2.614479,0.682061,-0.006686,-0.678054
7.0097,long_1_forward,0.686125,0.032720,2.690467,0.686864,-0.006740,-0.602066
7.0736,long_1_forward,0.691200,0.032955,2.745334,0.691944,-0.006797,-0.547199
7.1070,long_1_forward,0.696053,0.033192,2.747651,0.696802,-0.006839,-0.544882
7.1736,long_1_forward,0.701183,0.033434,2.703520,0.701937,-0.006892,-0.589013
7.2070,long_1_forward,0.705911,0.033661,2.694980,0.706670,-0.006937,-0.597553
7.2752,long_1_forward,0.710935,0.033894,2.697158,0.711700,-0.006993,-0.595375
7.3071,long_1_forward,0.715740,0.034124,2.572450,0.716510,-0.007040,-0.720084
7.3820,long_1_forward,0.720784,0.034349,2.494954,0.721559,-0.007104,-0.797579
7.4097,long_1_forward,0.725471,0.034553,2.499904,0.726250,-0.007170,-0.792629
7.4768,long_1_forward,0.730495,0.034773,2.408107,0.731278,-0.007239,-0.884426
7.5129,long_1_forward,0.735162,0.034968,2.423560,0.735948,-0.007313,-0.868973
7.5770,long_1_forward,0.740081,0.035177,2.251875,0.740871,-0.007386,-1.040658
7.6130,long_1_forward,0.744796,0.035359,2.181791,0.745589,-0.007476,-1.110742
7.6782,long_1_forward,0.749770,0.035553,2.088711,0.750566,-0.007568,-1.203822
7.7090,long_1_forward,0.754448,0.035718,2.056492,0.755246,-0.007672,-1.236041
7.7739,long_1_forward,0.759462,0.035904,1.955251,0.760262,-0.007774,-1.337282
7.8069,long_1_forward,0.764226,0.036059,2.009693,0.765027,-0.007892,-1.282841
7.8756,long_1_forward,0.769316,0.036244,2.102468,0.770119,-0.008000,-1.190065
7.9098,long_1_forward,0.774213,0.036420,2.095741,0.775018,-0.008106,-1.196792
7.9734,long_1_forward,0.779260,0.036608,1.875196,0.780067,-0.008208,-1.417337
8.0100,long_1_stop,0.783916,0.036754,1.832429,0.784724,-0.008330,-1.460104
8.0738,long_1_stop,0.789132,0.036930,1.865771,0.789942,-0.008453,-1.426763
8.1115,long_1_stop,0.793981,0.037079,1.810366,0.794792,-0.008583,-1.482167
8.1745,long_1_stop,0.798626,0.037231,1.586321,0.799437,-0.008698,-1.706212
8.2098,long_1_stop,0.801790,0.037296,1.744591,0.802600,-0.008815,-1.547942
8.2739,long_1_stop,0.803155,0.037336,1.735120,0.803965,-0.008853,-1.557413
8.3084,long_1_stop,0.803859,0.037354,1.699704,0.804669,-0.008876,-1.592829
8.3739,long_1_stop,0.804083,0.037361,1.696585,0.804892,-0.008882,-1.595949
8.4072,long_1_stop,0.804157,0.037363,1.708393,0.804967,-0.008884,-1.584140
8.4766,long_1_stop,0.804182,0.037364,1.702100,0.804992,-0.008884,-1.590433
8.5160,long_1_stop,0.804210,0.037366,1.702100,0.805020,-0.008884,-1.590433
8.5770,long_1_stop,0.804236,0.037367,1.702100,0.805046,-0.008885,-1.590433
8.6066,long_1_stop,0.804263,0.037369,1.711122,0.805073,-0.008885,-1.581412
8.6741,long_1_stop,0.804288,0.037370,1.711122,0.805098,-0.008885,-1.581411
8.7072,long_1_stop,0.804290,0.037370,1.724398,0.805100,-0.008885,-1.568135
8.7754,long_1_stop,0.804288,0.037371,1.718105,0.805099,-0.008884,-1.574428
8.8093,long_1_stop,0.804290,0.037371,1.724005,0.805100,-0.008884,-1.568528
8.8741,long_1_stop,0.804288,0.037371,1.724005,0.805099,-0.008883,-1.568528
8.9154,long_1_stop,0.804290,0.037372,1.732831,0.805100,-0.008883,-1.559702
8.9749,long_1_stop,0.804288,0.037372,1.732831,0.805099,-0.008883,-1.559702
9.0072,long_1_stop,0.804290,0.037372,1.744604,0.805100,-0.008882,-1.547929
9.0767,long_1_turn_90,0.804289,0.037373,1.744604,0.805100,-0.008882,-1.547929
9.1072,long_1_turn_90,0.804290,0.037373,1.744604,0.805100,-0.008882,-1.547929
9.1739,long_1_turn_90,0.804301,0.037373,1.744604,0.805111,-0.008882,-1.547929
9.2070,long_1_turn_90,0.804287,0.037373,1.784021,0.805098,-0.008882,-1.508512
9.2744,long_1_turn_90,0.804295,0.037374,1.886972,0.805105,-0.008881,-1.405561
9.3076,long_1_turn_90,0.804435,0.037379,2.095532,0.805246,-0.008884,-1.197001
9.3740,long_1_turn_90,0.804567,0.037383,2.482725,0.805378,-0.008887,-0.809808
9.4071,long_1_turn_90,0.804643,0.037386,2.971878,0.805454,-0.008889,-0.320655
9.4781,long_1_turn_90,0.804709,0.037390,3.487469,0.805520,-0.008889,0.194936
9.5069,long_1_turn_90,0.804760,0.037391,4.039096,0.805570,-0.008890,0.746562
9.5757,long_1_turn_90,0.804810,0.037395,4.566572,0.805621,-0.008890,1.274039
9.6069,long_1_turn_90,0.804823,0.037395,5.164361,0.805634,-0.008890,1.871828
9.6736,long_1_turn_90,0.804847,0.037394,5.672682,0.805657,-0.008893,2.380149
9.7071,long_1_turn_90,0.804897,0.037397,6.261577,0.805707,-0.008892,2.969044
9.7739,long_1_turn_90,0.804973,0.037402,6.818910,0.805784,-0.008892,3.526377
9.8096,long_1_turn_90,0.805021,0.037410,7.413741,0.805832,-0.008887,4.121208
9.8741,long_1_turn_90,0.805032,0.037408,8.012011,0.805844,-0.008890,4.719478
9.9101,long_1_turn_90,0.805045,0.037408,8.581080,0.805856,-0.008890,5.288547
9.9766,long_1_turn_90,0.805007,0.037403,9.127352,0.805818,-0.008893,5.834819
10.0069,long_1_turn_90,0.804962,0.037391,9.682650,0.805773,-0.008902,6.390117
10.0739,long_1_turn_90,0.804924,0.037383,10.231470,0.805734,-0.008908,6.938937
10.1074,long_1_turn_90,0.804890,0.037373,10.774655,0.805699,-0.008917,7.482122
10.1744,long_1_turn_90,0.804876,0.037365,11.355727,0.805685,-0.008923,8.063194
10.2070,long_1_turn_90,0.804877,0.037363,11.902073,0.805686,-0.008926,8.609540
10.2738,long_1_turn_90,0.804876,0.037360,12.477791,0.805685,-0.008929,9.185258
10.3072,long_1_turn_90,0.804864,0.037356,13.019698,0.805673,-0.008932,9.727165
10.3739,long_1_turn_90,0.804863,0.037349,13.636229,0.805671,-0.008939,10.343696
10.4100,long_1_turn_90,0.804862,0.037349,14.223649,0.805670,-0.008938,10.931116
10.4772,long_1_turn_90,0.804885,0.037344,14.782942,0.805692,-0.008945,11.490409
10.5089,long_1_turn_90,0.804931,0.037357,15.319135,0.805739,-0.008934,12.026602
10.5765,long_1_turn_90,0.805017,0.037368,15.918758,0.805826,-0.008929,12.626225
10.6072,long_1_turn_90,0.805068,0.037395,16.470346,0.805878,-0.008905,13.177813
10.6762,long_1_turn_90,0.805091,0.037389,17.020819,0.805901,-0.008911,13.728285
10.7072,long_1_turn_90,0.805084,0.037398,17.561246,0.805895,-0.008902,14.268713
10.7739,long_1_turn_90,0.805057,0.037377,18.100749,0.805867,-0.008922,14.808216
10.8079,long_1_turn_90,0.805043,0.037377,18.646078,0.805852,-0.008921,15.353545
10.8797,long_1_turn_90,0.804993,0.037356,19.150841,0.805802,-0.008939,15.858308
10.9131,long_1_turn_90,0.804935,0.037336,19.677051,0.805742,-0.008956,16.384518
10.9740,long_1_turn_90,0.804921,0.037315,20.215024,0.805727,-0.008976,16.922491
11.0206,long_1_turn_90,0.804904,0.037319,20.811015,0.805710,-0.008971,17.518482
11.0737,long_1_turn_90,0.804878,0.037295,21.336049,0.805683,-0.008993,18.043516
11.1073,long_1_turn_90,0.804876,0.037298,21.928376,0.805681,-0.008991,18.635843
11.1764,long_1_turn_90,0.804888,0.037291,22.476191,0.805693,-0.008998,19.183658
11.2103,long_1_turn_90,0.804896,0.037300,23.068999,0.805701,-0.008989,19.776466
11.2779,long_1_turn_90,0.804919,0.037296,23.604645,0.805724,-0.008995,20.312112
11.3079,long_1_turn_90,0.804949,0.037315,24.186239,0.805755,-0.008977,20.893705
11.3744,long_1_turn_90,0.804973,0.037318,24.727360,0.805779,-0.008976,21.434827
11.4085,long_1_turn_90,0.805006,0.037333,25.266034,0.805812,-0.008963,21.973501
11.4818,long_1_turn_90,0.805041,0.037345,25.809114,0.805849,-0.008953,22.516581
11.5321,long_1_turn_90,0.805061,0.037358,26.386200,0.805869,-0.008941,23.093667
11.5759,long_1_turn_90,0.805085,0.037361,26.899756,0.805893,-0.008939,23.607223
11.6078,long_1_turn_90,0.805092,0.037372,27.444253,0.805900,-0.008929,24.151719
11.6783,long_1_turn_90,0.805069,0.037357,27.941639,0.805877,-0.008942,24.649106
11.7072,long_1_turn_90,0.805048,0.037344,28.479915,0.805855,-0.008954,25.187382
11.7737,long_1_turn_90,0.805037,0.037332,28.962247,0.805844,-0.008965,25.669714
11.8069,long_1_turn_90,0.805025,0.037327,29.534342,0.805832,-0.008970,26.241808
11.8741,long_1_turn_90,0.805014,0.037315,30.063664,0.805820,-0.008981,26.771131
11.9100,long_1_turn_90,0.805015,0.037314,30.605500,0.805821,-0.008983,27.312967
11.9734,long_1_turn_90,0.805016,0.037312,31.148126,0.805821,-0.008985,27.855593
12.0074,long_1_turn_90,0.805016,0.037310,31.708731,0.805822,-0.008986,28.416198
12.0736,long_1_turn_90,0.805017,0.037308,32.202655,0.805822,-0.008988,28.910122
12.1096,long_1_turn_90,0.805055,0.037319,32.788686,0.805861,-0.008979,29.496153
12.1841,long_1_turn_90,0.805110,0.037358,33.303979,0.805918,-0.008944,30.011446
12.2118,long_1_turn_90,0.805152,0.037383,33.877092,0.805961,-0.008922,30.584559
12.2778,long_1_turn_90,0.805218,0.037419,34.374176,0.806030,-0.008889,31.081643
12.3120,long_1_turn_90,0.805239,0.037450,34.944829,0.806052,-0.008859,31.652296
12.3737,long_1_turn_90,0.805240,0.037441,35.450813,0.806053,-0.008868,32.158280
12.4125,long_1_turn_90,0.805224,0.037440,36.025904,0.806037,-0.008868,32.733371
12.4743,long_1_turn_90,0.805193,0.037411,36.537342,0.806004,-0.008895,33.244809
12.5073,long_1_turn_90,0.805174,0.037396,37.100069,0.805984,-0.008910,33.807535
12.5774,long_1_turn_90,0.805154,0.037378,37.586574,0.805963,-0.008926,34.294041
12.6111,long_1_turn_90,0.805147,0.037367,38.159020,0.805956,-0.008936,34.866487
12.6741,long_1_turn_90,0.805137,0.037361,38.669254,0.805945,-0.008942,35.376721
12.7112,long_1_turn_90,0.805130,0.037351,39.265742,0.805938,-0.008952,35.973209
12.7741,long_1_turn_90,0.805152,0.037359,39.778657,0.805960,-0.008945,36.486124
12.8092,long_1_turn_90,0.805179,0.037384,40.401979,0.805988,-0.008922,37.109446
12.8742,long_1_turn_90,0.805199,0.037400,40.914977,0.806009,-0.008907,37.622444
12.9100,long_1_turn_90,0.805206,0.037409,41.507012,0.806017,-0.008898,38.214479
12.9748,long_1_turn_90,0.805249,0.037429,42.035813,0.806061,-0.008881,38.743280
13.0078,long_1_turn_90,0.805288,0.037475,42.615272,0.806102,-0.008837,39.322739
13.0802,long_1_turn_90,0.805329,0.037504,43.106040,0.806145,-0.008811,39.813507
13.1104,long_1_turn_90,0.805360,0.037540,43.676235,0.806178,-0.008776,40.383702
13.1742,long_1_turn_90,0.805379,0.037558,44.197270,0.806199,-0.008760,40.904737
13.2158,long_1_turn_90,0.805386,0.037568,44.781078,0.806206,-0.008750,41.488545
13.2738,long_1_turn_90,0.805387,0.037567,45.284386,0.806206,-0.008751,41.991853
13.3071,long_1_turn_90,0.805365,0.037553,45.858362,0.806184,-0.008763,42.565829
13.3756,long_1_turn_90,0.805349,0.037526,46.345494,0.806166,-0.008790,43.052961
13.4072,long_1_turn_90,0.805339,0.037518,46.958612,0.806155,-0.008797,43.666079
13.4754,long_1_turn_90,0.805331,0.037504,47.460975,0.806147,-0.008811,44.168442
13.5070,long_1_turn_90,0.805321,0.037497,48.086245,0.806136,-0.008818,44.793712
13.5772,long_1_turn_90,0.805323,0.037488,48.648202,0.806139,-0.008826,45.355669
13.6072,long_1_turn_90,0.805340,0.037506,49.270432,0.806156,-0.008809,45.977899
13.6763,long_1_turn_90,0.805338,0.037512,49.798554,0.806154,-0.008803,46.506021
13.7097,long_1_turn_90,0.805344,0.037508,50.399560,0.806160,-0.008808,47.107027
13.7737,long_1_turn_90,0.805380,0.037541,50.909775,0.806198,-0.008776,47.617242
13.8073,long_1_turn_90,0.805427,0.037597,51.526267,0.806248,-0.008724,48.233734
13.8790,long_1_turn_90,0.805457,0.037646,52.063347,0.806281,-0.008676,48.770814
13.9100,long_1_turn_90,0.805483,0.037672,52.638108,0.806308,-0.008652,49.345575
13.9739,long_1_turn_90,0.805496,0.037700,53.169920,0.806323,-0.008624,49.877387
14.0069,long_1_turn_90,0.805497,0.037700,53.762681,0.806324,-0.008624,50.470148
14.0739,long_1_turn_90,0.805487,0.037692,54.252433,0.806314,-0.008632,50.959900
14.1073,long_1_turn_90,0.805473,0.037672,54.842341,0.806299,-0.008651,51.549808
14.1737,long_1_turn_90,0.805440,0.037635,55.352191,0.806264,-0.008686,52.059658
14.2146,long_1_turn_90,0.805428,0.037598,55.955935,0.806249,-0.008723,52.663402
14.2738,long_1_turn_90,0.805410,0.037582,56.472005,0.806230,-0.008738,53.179472
14.3072,long_1_turn_90,0.805411,0.037565,57.106035,0.806231,-0.008755,53.813502
14.3793,long_1_turn_90,0.805407,0.037571,57.643284,0.806227,-0.008748,54.350750
14.4071,long_1_turn_90,0.805395,0.037550,58.278339,0.806213,-0.008769,54.985805
14.4741,long_1_turn_90,0.805390,0.037535,58.843323,0.806208,-0.008783,55.550789
14.5079,long_1_turn_90,0.805381,0.037526,59.457565,0.806199,-0.008791,56.165032
14.5739,long_1_turn_90,0.805395,0.037528,60.011386,0.806212,-0.008791,56.718853
14.6126,long_1_turn_90,0.805411,0.037561,60.625438,0.806230,-0.008758,57.332905
14.6741,long_1_turn_90,0.805441,0.037600,61.158833,0.806262,-0.008721,57.866300
14.7078,long_1_turn_90,0.805459,0.037647,61.740433,0.806283,-0.008675,58.447899
14.7741,long_1_turn_90,0.805471,0.037670,62.271502,0.806297,-0.008653,58.978969
14.8094,long_1_turn_90,0.805483,0.037692,62.836310,0.806310,-0.008632,59.543777
14.8763,long_1_turn_90,0.805479,0.037697,63.365069,0.806306,-0.008626,60.072536
14.9089,long_1_turn_90,0.805468,0.037675,63.933368,0.806294,-0.008648,60.640835
14.9799,long_1_turn_90,0.805449,0.037643,64.471740,0.806273,-0.008679,61.179207
15.0160,long_1_turn_90,0.805428,0.037598,65.040849,0.806249,-0.008722,61.748316
15.0771,long_1_turn_90,0.805399,0.037541,65.585216,0.806217,-0.008777,62.292683
15.1102,long_1_turn_90,0.805401,0.037512,66.222530,0.806217,-0.008807,62.929997
15.1738,long_1_turn_90,0.805396,0.037517,66.790547,0.806213,-0.008801,63.498014
15.2468,long_1_turn_90,0.805394,0.037504,67.393250,0.806210,-0.008814,64.100717
15.2739,long_1_turn_90,0.805402,0.037513,67.968149,0.806219,-0.008806,64.675616
15.3072,long_1_turn_90,0.805404,0.037526,68.576906,0.806221,-0.008793,65.284373
15.3756,long_1_turn_90,0.805419,0.037545,69.129591,0.806237,-0.008775,65.837058
15.4079,long_1_turn_90,0.805421,0.037571,69.699071,0.806241,-0.008749,66.406538
