elapsed_sec,phase,odom_x_m,odom_y_m,odom_yaw_deg,relative_x_m,relative_y_m,relative_yaw_deg
42.1281,long_2_turn_90,-0.102081,0.492352,-163.759050,-0.009920,0.452726,-172.382357
42.1623,long_2_turn_90,-0.102051,0.492353,-163.269741,-0.009891,0.452722,-171.893048
42.2293,long_2_turn_90,-0.102048,0.492372,-162.574719,-0.009884,0.452740,-171.198027
42.2616,long_2_turn_90,-0.102065,0.492358,-162.076529,-0.009903,0.452729,-170.699837
42.3295,long_2_turn_90,-0.102075,0.492369,-161.379851,-0.009911,0.452741,-170.003159
42.3616,long_2_turn_90,-0.102107,0.492355,-160.863450,-0.009945,0.452732,-169.486757
42.4280,long_2_turn_90,-0.102155,0.492350,-160.196100,-0.009993,0.452734,-168.819408
42.4613,long_2_turn_90,-0.102210,0.492326,-159.695659,-0.010051,0.452719,-168.318967
42.5285,long_2_turn_90,-0.102282,0.492311,-159.034872,-0.010125,0.452715,-167.658180
42.5656,long_2_turn_90,-0.102359,0.492278,-158.497858,-0.010206,0.452694,-167.121166
42.6281,long_2_turn_90,-0.102397,0.492264,-157.838257,-0.010245,0.452686,-166.461565
42.6634,long_2_turn_90,-0.102395,0.492263,-157.306624,-0.010244,0.452684,-165.929932
42.7282,long_2_turn_90,-0.102395,0.492271,-156.635756,-0.010243,0.452693,-165.259064
42.7615,long_2_turn_90,-0.102380,0.492273,-156.144200,-0.010228,0.452692,-164.767508
42.8309,long_2_turn_90,-0.102345,0.492295,-155.513036,-0.010189,0.452708,-164.136344
42.8622,long_2_turn_90,-0.102285,0.492316,-154.996687,-0.010128,0.452721,-163.619994
42.9320,long_2_turn_90,-0.102238,0.492354,-154.356771,-0.010075,0.452750,-162.980079
42.9644,long_2_turn_90,-0.102226,0.492359,-153.826068,-0.010063,0.452754,-162.449376
43.0275,long_2_turn_90,-0.102215,0.492371,-153.182123,-0.010050,0.452764,-161.805431
43.0645,long_2_turn_90,-0.102191,0.492380,-152.648739,-0.010025,0.452769,-161.272047
43.1284,long_2_turn_90,-0.102192,0.492395,-151.985111,-0.010023,0.452784,-160.608419
43.1638,long_2_turn_90,-0.102211,0.492381,-151.437975,-0.010044,0.452774,-160.061283
43.2282,long_2_turn_90,-0.102223,0.492381,-150.770500,-0.010056,0.452775,-159.393808
43.2640,long_2_turn_90,-0.102258,0.492368,-150.271605,-0.010093,0.452767,-158.894913
43.3283,long_2_turn_90,-0.102292,0.492347,-149.663634,-0.010130,0.452752,-158.286942
43.3635,long_2_turn_90,-0.102327,0.492333,-149.136860,-0.010166,0.452743,-157.760168
43.4286,long_2_turn_90,-0.102338,0.492319,-148.479987,-0.010180,0.452731,-157.103295
43.4759,long_2_turn_90,-0.102368,0.492317,-147.958544,-0.010209,0.452734,-156.581852
43.5323,long_2_turn_90,-0.102390,0.492292,-147.285446,-0.010235,0.452712,-155.908754
43.5640,long_2_turn_90,-0.102407,0.492294,-146.772995,-0.010252,0.452717,-155.396303
43.6294,long_2_turn_90,-0.102407,0.492283,-146.133711,-0.010252,0.452705,-154.757018
43.6634,long_2_turn_90,-0.102367,0.492311,-145.646089,-0.010209,0.452728,-154.269397
43.7315,long_2_turn_90,-0.102324,0.492344,-144.978094,-0.010162,0.452754,-153.601402
43.7614,long_2_turn_90,-0.102285,0.492373,-144.493363,-0.010119,0.452777,-153.116671
43.8282,long_2_turn_90,-0.102243,0.492407,-143.855432,-0.010072,0.452804,-152.478740
43.8615,long_2_turn_90,-0.102217,0.492432,-143.371390,-0.010042,0.452824,-151.994698
43.9283,long_2_turn_90,-0.102196,0.492450,-142.698373,-0.010019,0.452839,-151.321681
43.9613,long_2_turn_90,-0.102214,0.492451,-142.196210,-0.010037,0.452843,-150.819518
44.0282,long_2_turn_90,-0.102223,0.492434,-141.573515,-0.010048,0.452827,-150.196823
44.0616,long_2_turn_90,-0.102240,0.492434,-141.079108,-0.010065,0.452831,-149.702416
44.1341,long_2_turn_90,-0.102282,0.492402,-140.404388,-0.010111,0.452805,-149.027696
44.1614,long_2_turn_90,-0.102309,0.492378,-139.935834,-0.010141,0.452785,-148.559142
44.2282,long_2_turn_90,-0.102318,0.492368,-139.275447,-0.010153,0.452776,-147.898755
44.2621,long_2_turn_90,-0.102343,0.492358,-138.802781,-0.010178,0.452770,-147.426089
44.3282,long_2_turn_90,-0.102362,0.492334,-138.146834,-0.010200,0.452749,-146.770142
44.3614,long_2_turn_90,-0.102374,0.492329,-137.669940,-0.010213,0.452747,-146.293248
44.4325,long_2_turn_90,-0.102373,0.492323,-137.019978,-0.010213,0.452741,-145.643286
44.4707,long_2_turn_90,-0.102356,0.492341,-136.549099,-0.010193,0.452755,-145.172407
44.5291,long_2_turn_90,-0.102327,0.492366,-135.913445,-0.010161,0.452776,-144.536753
44.5826,long_2_turn_90,-0.102292,0.492401,-135.458308,-0.010122,0.452805,-144.081616
44.6291,long_2_turn_90,-0.102275,0.492430,-134.772560,-0.010100,0.452832,-143.395868
44.6616,long_2_turn_90,-0.102264,0.492437,-134.378884,-0.010088,0.452837,-143.002191
44.7282,long_2_turn_90,-0.102245,0.492460,-133.638834,-0.010066,0.452856,-142.262142
44.7614,long_2_turn_90,-0.102253,0.492463,-133.193864,-0.010074,0.452860,-141.817171
44.8296,long_2_turn_90,-0.102262,0.492449,-132.490188,-0.010085,0.452848,-141.113496
44.8619,long_2_turn_90,-0.102296,0.492430,-132.029333,-0.010121,0.452834,-140.652641
44.9294,long_2_turn_90,-0.102328,0.492384,-131.374924,-0.010159,0.452794,-139.998232
44.9663,long_2_turn_90,-0.102345,0.492367,-130.886877,-0.010179,0.452779,-139.510184
45.0282,long_2_turn_90,-0.102372,0.492341,-130.349397,-0.010210,0.452758,-138.972705
45.0621,long_2_turn_90,-0.102374,0.492325,-129.762859,-0.010213,0.452743,-138.386166
45.1292,long_2_turn_90,-0.102378,0.492333,-129.205406,-0.010216,0.452751,-137.828714
45.1634,long_2_turn_90,-0.102373,0.492329,-128.618735,-0.010212,0.452746,-137.242043
45.2298,long_2_turn_90,-0.102367,0.492344,-128.080957,-0.010204,0.452760,-136.704265
45.2615,long_2_turn_90,-0.102357,0.492352,-127.538046,-0.010193,0.452766,-136.161354
45.3298,long_2_turn_90,-0.102342,0.492374,-127.012519,-0.010175,0.452786,-135.635827
45.3615,long_2_turn_90,-0.102317,0.492401,-126.427896,-0.010146,0.452809,-135.051204
45.4293,long_2_turn_90,-0.102297,0.492437,-125.886995,-0.010121,0.452842,-134.510303
45.4614,long_2_turn_90,-0.102293,0.492450,-125.311761,-0.010115,0.452854,-133.935069
45.5519,long_2_turn_90,-0.102275,0.492465,-124.768711,-0.010095,0.452866,-133.392019
45.5684,long_2_turn_90,-0.102276,0.492483,-124.179509,-0.010094,0.452884,-132.802817
45.6323,long_2_turn_90,-0.102300,0.492454,-123.638200,-0.010122,0.452859,-132.261507
45.6616,long_2_turn_90,-0.102319,0.492421,-123.066023,-0.010145,0.452829,-131.689330
45.7290,long_2_turn_90,-0.102342,0.492392,-122.550182,-0.010172,0.452804,-131.173490
45.7613,long_2_turn_90,-0.102369,0.492351,-121.972212,-0.010205,0.452768,-130.595520
45.8316,long_2_turn_90,-0.102397,0.492307,-121.427478,-0.010239,0.452728,-130.050786
45.8616,long_2_turn_90,-0.102404,0.492282,-120.853020,-0.010250,0.452705,-129.476328
45.9294,long_2_turn_90,-0.102396,0.492291,-120.285837,-0.010241,0.452712,-128.909145
45.9614,long_2_turn_90,-0.102375,0.492321,-119.700944,-0.010215,0.452739,-128.324252
46.0294,long_2_turn_90,-0.102376,0.492342,-119.153783,-0.010213,0.452760,-127.777091
46.0631,long_2_turn_90,-0.102370,0.492339,-118.574983,-0.010208,0.452756,-127.198291
46.1282,long_2_turn_90,-0.102358,0.492362,-118.088770,-0.010193,0.452777,-126.712078
46.1615,long_2_turn_90,-0.102347,0.492384,-117.513226,-0.010178,0.452797,-126.136534
46.2301,long_2_turn_90,-0.102327,0.492417,-116.946683,-0.010154,0.452826,-125.569991
46.2616,long_2_turn_90,-0.102314,0.492452,-116.346352,-0.010135,0.452859,-124.969659
46.3321,long_2_turn_90,-0.102319,0.492458,-115.801762,-0.010140,0.452866,-124.425069
46.3632,long_2_turn_90,-0.102313,0.492455,-115.209480,-0.010134,0.452862,-123.832787
46.4286,long_2_turn_90,-0.102319,0.492461,-114.635490,-0.010139,0.452869,-123.258798
46.4615,long_2_turn_90,-0.102329,0.492439,-114.043403,-0.010153,0.452848,-122.666711
46.5284,long_2_turn_90,-0.102348,0.492406,-113.482190,-0.010176,0.452819,-122.105497
46.5646,long_2_turn_90,-0.102368,0.492362,-112.926050,-0.010202,0.452778,-121.549357
46.6295,long_2_turn_90,-0.102396,0.492304,-112.377066,-0.010238,0.452725,-121.000374
46.6651,long_2_turn_90,-0.102408,0.492256,-111.783308,-0.010258,0.452679,-120.406616
46.7304,long_2_turn_90,-0.102411,0.492241,-111.267806,-0.010263,0.452665,-119.891114
46.7631,long_2_turn_90,-0.102411,0.492241,-110.657563,-0.010263,0.452665,-119.280870
46.8314,long_2_turn_90,-0.102404,0.492251,-110.102847,-0.010255,0.452674,-118.726155
46.8620,long_2_turn_90,-0.102396,0.492274,-109.528653,-0.010243,0.452695,-118.151961
46.9291,long_2_turn_90,-0.102388,0.492299,-109.042802,-0.010231,0.452719,-117.666110
46.9680,long_2_turn_90,-0.102373,0.492333,-108.497394,-0.010211,0.452750,-117.120702
47.0282,long_2_turn_90,-0.102364,0.492373,-107.976150,-0.010196,0.452788,-116.599457
47.0616,long_2_turn_90,-0.102356,0.492396,-107.398454,-0.010185,0.452810,-116.021762
47.1287,long_2_turn_90,-0.102349,0.492422,-106.895168,-0.010174,0.452834,-115.518476
47.1650,long_2_turn_90,-0.102363,0.492414,-106.281510,-0.010189,0.452829,-114.904818
47.2320,long_2_turn_90,-0.102358,0.492394,-105.758386,-0.010187,0.452808,-114.381694
47.2810,long_2_turn_90,-0.102364,0.492396,-105.152778,-0.010194,0.452812,-113.776086
47.3434,long_2_turn_90,-0.102377,0.492361,-104.666105,-0.010212,0.452779,-113.289412
47.3641,long_2_turn_90,-0.102390,0.492314,-104.097325,-0.010232,0.452734,-112.720633
47.4285,long_2_turn_90,-0.102403,0.492263,-103.613481,-0.010251,0.452685,-112.236788
47.4689,long_2_turn_90,-0.102415,0.492215,-103.032792,-0.010270,0.452640,-111.656100
47.5299,long_2_turn_90,-0.102420,0.492174,-102.559074,-0.010282,0.452601,-111.182382
47.5642,long_2_turn_90,-0.102420,0.492162,-101.942340,-0.010284,0.452588,-110.565648
47.6455,long_2_turn_90,-0.102420,0.492162,-101.474314,-0.010284,0.452588,-110.097622
47.6694,long_2_turn_90,-0.102420,0.492162,-100.859554,-0.010284,0.452588,-109.482862
47.7324,long_2_turn_90,-0.102398,0.492204,-100.365426,-0.010256,0.452626,-108.988734
47.7615,long_2_turn_90,-0.102392,0.492278,-99.759839,-0.010239,0.452699,-108.383147
47.8279,long_2_turn_90,-0.102384,0.492330,-99.274621,-0.010223,0.452749,-107.897929
47.8614,long_2_turn_90,-0.102387,0.492356,-98.672675,-0.010222,0.452775,-107.295982
47.9347,long_2_turn_90,-0.102387,0.492356,-98.168707,-0.010222,0.452776,-106.792015
47.9614,long_2_turn_90,-0.102382,0.492368,-97.560409,-0.010215,0.452786,-106.183716
48.0311,long_2_turn_90,-0.102389,0.492372,-97.039123,-0.010221,0.452792,-105.662431
48.0621,long_2_turn_90,-0.102387,0.492360,-96.387586,-0.010221,0.452779,-105.010893
48.1285,long_2_turn_90,-0.102396,0.492338,-95.891876,-0.010234,0.452759,-104.515183
48.1614,long_2_turn_90,-0.102392,0.492312,-95.283422,-0.010233,0.452733,-103.906730
48.2282,long_2_turn_90,-0.102396,0.492302,-94.763573,-0.010240,0.452723,-103.386881
48.2614,long_2_turn_90,-0.102408,0.492254,-94.179398,-0.010258,0.452677,-102.802705
48.3283,long_2_turn_90,-0.102409,0.492186,-93.645536,-0.010269,0.452610,-102.268844
48.3615,long_2_turn_90,-0.102408,0.492149,-93.062089,-0.010274,0.452574,-101.685397
48.4285,long_2_turn_90,-0.102409,0.492123,-92.540230,-0.010279,0.452548,-101.163538
48.4622,long_2_turn_90,-0.102406,0.492110,-91.943803,-0.010278,0.452535,-100.567110
48.5302,long_2_turn_90,-0.102403,0.492122,-91.450774,-0.010273,0.452546,-100.074081
48.5622,long_2_turn_90,-0.102402,0.492146,-90.863606,-0.010268,0.452570,-99.486914
48.6282,long_2_turn_90,-0.102395,0.492195,-90.374141,-0.010254,0.452617,-98.997449
48.6621,long_2_turn_90,-0.102405,0.492232,-89.780254,-0.010259,0.452655,-98.403561
48.7283,long_2_turn_90,-0.102395,0.492266,-89.288169,-0.010244,0.452688,-97.911477
48.7646,long_2_turn_90,-0.102410,0.492291,-88.728286,-0.010254,0.452715,-97.351594
48.8285,long_2_turn_90,-0.102406,0.492277,-88.208563,-0.010253,0.452699,-96.831871
48.8634,long_2_turn_stop,-0.102409,0.492264,-87.637648,-0.010258,0.452688,-96.260955
48.9294,long_2_turn_stop,-0.102399,0.492272,-87.131833,-0.010246,0.452694,-95.755141
48.9619,long_2_turn_stop,-0.102407,0.492297,-86.654717,-0.010251,0.452720,-95.278025
49.0283,long_2_turn_stop,-0.102410,0.492285,-86.119346,-0.010255,0.452709,-94.742654
49.0750,long_2_turn_stop,-0.102406,0.492272,-85.864123,-0.010253,0.452695,-94.487431
49.1316,long_2_turn_stop,-0.102408,0.492261,-85.637988,-0.010257,0.452684,-94.261296
49.1664,long_2_turn_stop,-0.102404,0.492249,-85.575032,-0.010255,0.452672,-94.198340
49.2300,long_2_turn_stop,-0.102404,0.492249,-85.520497,-0.010255,0.452672,-94.143805
49.2674,long_2_turn_stop,-0.102407,0.492236,-85.490308,-0.010259,0.452660,-94.113615
49.3294,long_2_turn_stop,-0.102402,0.492222,-85.480795,-0.010257,0.452645,-94.104103
49.3620,long_2_turn_stop,-0.102402,0.492222,-85.474781,-0.010257,0.452645,-94.098089
49.4329,long_2_turn_stop,-0.102402,0.492222,-85.474781,-0.010257,0.452645,-94.098089
49.4640,long_2_turn_stop,-0.102404,0.492210,-85.474781,-0.010261,0.452633,-94.098089
49.5284,long_2_turn_stop,-0.102400,0.492195,-85.465069,-0.010259,0.452618,-94.088376
49.5617,long_2_turn_stop,-0.102400,0.492195,-85.465069,-0.010259,0.452618,-94.088376
49.6311,long_2_turn_stop,-0.102400,0.492195,-85.465069,-0.010259,0.452618,-94.088376
49.6622,long_2_turn_stop,-0.102402,0.492183,-85.465069,-0.010263,0.452606,-94.088376
49.7283,long_2_turn_stop,-0.102398,0.492168,-85.455326,-0.010261,0.452591,-94.078634
49.7617,long_2_turn_stop,-0.102398,0.492168,-85.438473,-0.010261,0.452591,-94.061781
49.8320,long_2_turn_stop,-0.102398,0.492168,-85.457965,-0.010262,0.452591,-94.081273
49.8658,long_2_turn_stop,-0.102399,0.492168,-85.441109,-0.010262,0.452591,-94.064417
49.9285,short_2_forward,-0.102400,0.492157,-85.460586,-0.010264,0.452580,-94.083894
49.9621,short_2_forward,-0.102396,0.492157,-85.452141,-0.010260,0.452580,-94.075449
50.0284,short_2_forward,-0.102398,0.492183,-85.442594,-0.010259,0.452606,-94.065901
50.0620,short_2_forward,-0.102422,0.491923,-85.373408,-0.010322,0.452352,-93.996716
50.1294,short_2_forward,-0.102413,0.490785,-85.369378,-0.010483,0.451226,-93.992686
50.1615,short_2_forward,-0.102357,0.487952,-85.316607,-0.010853,0.448416,-93.939915
50.2292,short_2_forward,-0.101964,0.484116,-85.191901,-0.011039,0.444565,-93.815209
50.2727,short_2_forward,-0.101772,0.479847,-85.273383,-0.011490,0.440315,-93.896691
50.3294,short_2_forward,-0.101221,0.474957,-85.210505,-0.011678,0.435398,-93.833813
50.3777,short_2_forward,-0.100983,0.470208,-85.218937,-0.012155,0.430667,-93.842244
50.4305,short_2_forward,-0.100391,0.465064,-85.220222,-0.012341,0.425492,-93.843530
50.4617,short_2_forward,-0.100115,0.460322,-85.294843,-0.012779,0.420762,-93.918151
50.5311,short_2_forward,-0.099567,0.455211,-85.342709,-0.013003,0.415628,-93.966017
50.5760,short_2_forward,-0.099301,0.450280,-85.451967,-0.013480,0.410712,-94.075275
50.6343,short_2_forward,-0.098728,0.445006,-85.385838,-0.013704,0.405411,-94.009146
50.6751,short_2_forward,-0.098475,0.440176,-85.400509,-0.014178,0.400598,-94.023817
50.7610,short_2_forward,-0.097909,0.434823,-85.422104,-0.014421,0.395221,-94.045411
50.7779,short_2_forward,-0.097634,0.429978,-85.478282,-0.014876,0.390389,-94.101590
50.8885,short_2_forward,-0.097111,0.424699,-85.433158,-0.015150,0.385092,-94.056465
50.9051,short_2_forward,-0.096798,0.419826,-85.517081,-0.015571,0.380227,-94.140388
50.9312,short_2_forward,-0.096308,0.414722,-85.512587,-0.015852,0.375108,-94.135895
50.9621,short_2_forward,-0.096020,0.409774,-85.456125,-0.016309,0.370172,-94.079433
51.0612,short_2_forward,-0.095496,0.404527,-85.425067,-0.016578,0.364906,-94.048374
51.0783,short_2_forward,-0.095189,0.399545,-85.545119,-0.017022,0.359934,-94.168426
51.1301,short_2_forward,-0.094683,0.394300,-85.435674,-0.017307,0.354672,-94.058982
51.1618,short_2_forward,-0.094387,0.389404,-85.425041,-0.017749,0.349787,-94.048349
51.2285,short_2_forward,-0.093861,0.384004,-85.357940,-0.018038,0.344370,-93.981248
51.2620,short_2_forward,-0.093546,0.379173,-85.433403,-0.018451,0.339546,-94.056710
51.3286,short_2_forward,-0.093047,0.373929,-85.415133,-0.018744,0.334287,-94.038441
51.3616,short_2_forward,-0.092733,0.369071,-85.406044,-0.019162,0.329436,-94.029351
51.4314,short_2_forward,-0.092231,0.363822,-85.331888,-0.019453,0.324171,-93.955196
51.4616,short_2_forward,-0.091911,0.358945,-85.334572,-0.019868,0.319301,-93.957880
51.5295,short_2_forward,-0.091396,0.353596,-85.286092,-0.020161,0.313936,-93.909400
51.5624,short_2_forward,-0.091064,0.348723,-85.338952,-0.020563,0.309068,-93.962259
51.6286,short_2_forward,-0.090564,0.343463,-85.294653,-0.020857,0.303793,-93.917961
51.6619,short_2_forward,-0.090231,0.338584,-85.330531,-0.021259,0.298919,-93.953839
51.7294,short_2_forward,-0.089728,0.333294,-85.346395,-0.021555,0.293613,-93.969703
51.7615,short_2_forward,-0.089397,0.328415,-85.332379,-0.021960,0.288739,-93.955687
51.8314,short_2_forward,-0.088903,0.323135,-85.230164,-0.022264,0.283445,-93.853472
51.8631,short_2_forward,-0.088546,0.318247,-85.265771,-0.022643,0.278559,-93.889079
51.9316,short_2_forward,-0.088064,0.313079,-85.211808,-0.022941,0.273377,-93.835116
51.9774,short_2_forward,-0.087713,0.308180,-85.183043,-0.023329,0.268481,-93.806351
52.0340,short_2_forward,-0.087204,0.302897,-85.258630,-0.023618,0.263181,-93.881938
52.0683,short_2_forward,-0.086859,0.298051,-85.285597,-0.024003,0.258339,-93.908905
52.1334,short_2_forward,-0.086366,0.292748,-85.282114,-0.024311,0.253021,-93.905422
52.1621,short_2_forward,-0.086020,0.287961,-85.332356,-0.024687,0.248236,-93.955664
52.2306,short_2_forward,-0.085554,0.282822,-85.421495,-0.024996,0.243086,-94.044803
52.2625,short_2_forward,-0.085206,0.277973,-85.508107,-0.025379,0.238239,-94.131415
52.4451,short_2_forward,-0.084758,0.272781,-85.481074,-0.025715,0.233040,-94.104382
52.4623,short_2_forward,-0.084418,0.267969,-85.504883,-0.026100,0.228230,-94.128191
52.4713,short_2_forward,-0.083956,0.262595,-85.637089,-0.026449,0.222848,-94.260397
52.4752,short_2_forward,-0.083626,0.257805,-85.555433,-0.026841,0.218063,-94.178741
52.5295,short_2_forward,-0.083177,0.252512,-85.613857,-0.027190,0.212762,-94.237165
52.5624,short_2_forward,-0.082842,0.247707,-85.642618,-0.027580,0.207961,-94.265926
52.6319,short_2_forward,-0.082406,0.242406,-85.651553,-0.027944,0.202655,-94.274861
52.6623,short_2_forward,-0.082064,0.237505,-85.693203,-0.028341,0.197757,-94.316511
52.7288,short_2_forward,-0.081625,0.232090,-85.722212,-0.028718,0.192338,-94.345520
52.7637,short_2_forward,-0.081286,0.227116,-85.677458,-0.029129,0.187370,-94.300766
52.8319,short_2_forward,-0.080842,0.221713,-85.753119,-0.029500,0.181961,-94.376427
52.8638,short_2_forward,-0.080515,0.216925,-85.848040,-0.029895,0.177178,-94.471348
52.9302,short_2_forward,-0.080091,0.211404,-85.798696,-0.030303,0.171656,-94.422004
52.9773,short_2_forward,-0.079759,0.206585,-85.666733,-0.030698,0.166842,-94.290040
53.0284,short_2_forward,-0.079327,0.201188,-85.781349,-0.031079,0.161441,-94.404657
53.0624,short_2_forward,-0.078987,0.196333,-85.661780,-0.031471,0.156590,-94.285088
53.1298,short_2_forward,-0.078560,0.190997,-85.660839,-0.031849,0.151250,-94.284147
53.1633,short_2_forward,-0.078209,0.186022,-85.635067,-0.032248,0.146279,-94.258375
53.2293,short_2_forward,-0.077764,0.180559,-85.731112,-0.032627,0.140811,-94.354419
53.2618,short_2_forward,-0.077422,0.175669,-85.659435,-0.033022,0.135925,-94.282743
53.3319,short_2_forward,-0.076985,0.170254,-85.693093,-0.033403,0.130506,-94.316401
53.3636,short_2_forward,-0.076645,0.165402,-85.659963,-0.033793,0.125658,-94.283270
53.4285,short_2_forward,-0.076199,0.159831,-85.607529,-0.034188,0.120083,-94.230837
53.4634,short_2_forward,-0.075849,0.155040,-85.575954,-0.034560,0.115293,-94.199262
53.5343,short_2_forward,-0.075421,0.149758,-85.606276,-0.034929,0.110007,-94.229584
53.5621,short_2_forward,-0.075071,0.144931,-85.626783,-0.035307,0.105182,-94.250091
53.6283,short_2_forward,-0.074637,0.139514,-85.627192,-0.035690,0.099761,-94.250499
53.6642,short_2_forward,-0.074279,0.134583,-85.655358,-0.036075,0.094832,-94.278666
53.7285,short_2_forward,-0.073847,0.129152,-85.625119,-0.036463,0.089398,-94.248426
53.7653,short_2_forward,-0.073496,0.124309,-85.564720,-0.036842,0.084557,-94.188027
53.8293,short_2_forward,-0.073051,0.118809,-85.524134,-0.037226,0.079052,-94.147441
53.8663,short_2_forward,-0.072686,0.113936,-85.512501,-0.037596,0.074180,-94.135809
53.9315,short_2_stop,-0.072243,0.108518,-85.475113,-0.037971,0.068757,-94.098421
53.9619,short_2_stop,-0.071879,0.103671,-85.414699,-0.038337,0.063910,-94.038006
54.0284,short_2_stop,-0.071425,0.098258,-85.424692,-0.038700,0.058490,-94.048000
54.0627,short_2_stop,-0.071078,0.093776,-85.514025,-0.039029,0.054006,-94.137333
54.1283,short_2_stop,-0.070739,0.089741,-85.567372,-0.039299,0.049966,-94.190680
54.1617,short_2_stop,-0.070606,0.088006,-85.534449,-0.039427,0.048231,-94.157756
54.2293,short_2_stop,-0.070503,0.086796,-85.564948,-0.039508,0.047019,-94.188256
54.2620,short_2_stop,-0.070481,0.086512,-85.554764,-0.039528,0.046735,-94.178072
54.3284,short_2_stop,-0.070469,0.086361,-85.589602,-0.039539,0.046584,-94.212910
54.3626,short_2_stop,-0.070465,0.086300,-85.563135,-0.039544,0.046523,-94.186443
54.4296,short_2_stop,-0.070462,0.086249,-85.574300,-0.039548,0.046472,-94.197608
54.4620,short_2_stop,-0.070460,0.086224,-85.549588,-0.039550,0.046447,-94.172895
54.5320,short_2_stop,-0.070460,0.086217,-85.535812,-0.039552,0.046440,-94.159120
54.5681,short_2_stop,-0.070460,0.086216,-85.549433,-0.039552,0.046440,-94.172741
54.6294,short_2_stop,-0.070461,0.086222,-85.539270,-0.039552,0.046445,-94.162578
54.6624,short_2_stop,-0.070462,0.086222,-85.538806,-0.039552,0.046445,-94.162114
54.7325,short_2_stop,-0.070463,0.086228,-85.528663,-0.039553,0.046452,-94.151971
54.7622,short_2_stop,-0.070463,0.086228,-85.530903,-0.039553,0.046452,-94.154210
54.8287,short_2_stop,-0.070464,0.086233,-85.514346,-0.039553,0.046457,-94.137654
54.8656,short_2_stop,-0.070464,0.086234,-85.522599,-0.039553,0.046457,-94.145907
54.9286,short_2_stop,-0.070464,0.086228,-85.501072,-0.039554,0.046452,-94.124380
54.9679,short_2_turn_90,-0.070463,0.086205,-85.491119,-0.039556,0.046429,-94.114427
55.0299,short_2_turn_90,-0.070462,0.086195,-85.459588,-0.039557,0.046419,-94.082896
55.0621,short_2_turn_90,-0.070462,0.086195,-85.467826,-0.039557,0.046419,-94.091134
55.1296,short_2_turn_90,-0.070463,0.086201,-85.429924,-0.039557,0.046425,-94.053232
55.1632,short_2_turn_90,-0.070461,0.086162,-85.339786,-0.039560,0.046386,-93.963093
55.2296,short_2_turn_90,-0.070452,0.086049,-85.070337,-0.039569,0.046273,-93.693645
55.2626,short_2_turn_90,-0.070442,0.085932,-84.831218,-0.039576,0.046156,-93.454526
55.3286,short_2_turn_90,-0.070437,0.085878,-84.262411,-0.039580,0.046101,-92.885718
55.3724,short_2_turn_90,-0.070436,0.085852,-83.912141,-0.039582,0.046075,-92.535449
55.4296,short_2_turn_90,-0.070434,0.085826,-83.246254,-0.039584,0.046050,-91.869562
55.4638,short_2_turn_90,-0.070432,0.085801,-82.826132,-0.039586,0.046024,-91.449440
55.5362,short_2_turn_90,-0.070431,0.085776,-82.163585,-0.039588,0.046000,-90.786892
55.5618,short_2_turn_90,-0.070433,0.085805,-81.726177,-0.039587,0.046029,-90.349485
55.6318,short_2_turn_90,-0.070442,0.085826,-81.095692,-0.039593,0.046051,-89.719000
55.6623,short_2_turn_90,-0.070439,0.085803,-80.694143,-0.039593,0.046028,-89.317450
55.7327,short_2_turn_90,-0.070442,0.085805,-80.077491,-0.039595,0.046030,-88.700798
55.7642,short_2_turn_90,-0.070443,0.085803,-79.686355,-0.039597,0.046028,-88.309663
55.8325,short_2_turn_90,-0.070447,0.085816,-79.021529,-0.039599,0.046042,-87.644837
55.8633,short_2_turn_90,-0.070452,0.085825,-78.587499,-0.039603,0.046051,-87.210806
55.9299,short_2_turn_90,-0.070457,0.085838,-77.924998,-0.039605,0.046065,-86.548306
55.9665,short_2_turn_90,-0.070463,0.085859,-77.479721,-0.039608,0.046087,-86.103029
56.0295,short_2_turn_90,-0.070472,0.085886,-76.814190,-0.039613,0.046115,-85.437497
56.0622,short_2_turn_90,-0.070482,0.085922,-76.343782,-0.039617,0.046151,-84.967090
56.1295,short_2_turn_90,-0.070495,0.085952,-75.682342,-0.039626,0.046183,-84.305650
56.1640,short_2_turn_90,-0.070499,0.085964,-75.223161,-0.039628,0.046196,-83.846469
56.2421,short_2_turn_90,-0.070509,0.085980,-74.516527,-0.039635,0.046213,-83.139835
56.2654,short_2_turn_90,-0.070518,0.086033,-74.075461,-0.039636,0.046267,-82.698769
56.3305,short_2_turn_90,-0.070547,0.086101,-73.414169,-0.039655,0.046338,-82.037477
56.3622,short_2_turn_90,-0.070558,0.086136,-72.929959,-0.039660,0.046375,-81.553266
56.4280,short_2_turn_90,-0.070575,0.086174,-72.338290,-0.039672,0.046415,-80.961598
56.4618,short_2_turn_90,-0.070579,0.086158,-71.871039,-0.039678,0.046399,-80.494347
56.5321,short_2_turn_90,-0.070573,0.086156,-71.409890,-0.039672,0.046397,-80.033198
56.5674,short_2_turn_90,-0.070589,0.086189,-70.853861,-0.039683,0.046432,-79.477168
56.6338,short_2_turn_90,-0.070596,0.086188,-70.395615,-0.039690,0.046432,-79.018922
56.6625,short_2_turn_90,-0.070592,0.086177,-69.769470,-0.039688,0.046420,-78.392778
56.7286,short_2_turn_90,-0.070599,0.086200,-69.299517,-0.039692,0.046445,-77.922825
56.7621,short_2_turn_90,-0.070616,0.086233,-68.686334,-0.039704,0.046479,-77.309642
