elapsed_sec,phase,odom_x_m,odom_y_m,odom_yaw_deg,relative_x_m,relative_y_m,relative_yaw_deg
3.2204,long_1_forward,0.379506,0.203114,-13.509097,0.301879,0.000447,0.158956
3.2668,long_1_forward,0.385091,0.201768,-13.578881,0.307624,0.000460,0.089172
3.3195,long_1_forward,0.388978,0.200825,-13.708669,0.311623,0.000461,-0.040616
3.3692,long_1_forward,0.394756,0.199415,-13.707655,0.317571,0.000457,-0.039601
3.4201,long_1_forward,0.398592,0.198478,-13.744084,0.321520,0.000453,-0.076030
3.4706,long_1_forward,0.404198,0.197109,-13.703339,0.327291,0.000448,-0.035286
3.5276,long_1_forward,0.408083,0.196159,-13.788476,0.331290,0.000442,-0.120422
3.5714,long_1_forward,0.413834,0.194747,-13.808040,0.337213,0.000429,-0.139986
3.6379,long_1_forward,0.417669,0.193804,-13.802192,0.341161,0.000419,-0.134139
3.6897,long_1_forward,0.423470,0.192381,-13.764857,0.347134,0.000407,-0.096803
3.7187,long_1_forward,0.427427,0.191407,-13.907240,0.351209,0.000395,-0.239186
3.7864,long_1_forward,0.433103,0.190006,-13.823608,0.357056,0.000375,-0.155555
3.8207,long_1_forward,0.437355,0.188957,-13.897718,0.361435,0.000360,-0.229664
3.8672,long_1_forward,0.443056,0.187553,-13.768769,0.367307,0.000343,-0.100715
3.9193,long_1_forward,0.446965,0.186595,-13.753368,0.371331,0.000337,-0.085315
3.9741,long_1_forward,0.452817,0.185165,-13.712185,0.377355,0.000330,-0.044132
4.0220,long_1_forward,0.456800,0.184193,-13.729853,0.381455,0.000326,-0.061800
4.0664,long_1_forward,0.462555,0.182791,-13.651393,0.387378,0.000324,0.016661
4.1202,long_1_forward,0.466392,0.181859,-13.651275,0.391327,0.000325,0.016778
4.1667,long_1_forward,0.472344,0.180416,-13.603459,0.397452,0.000329,0.064594
4.2194,long_1_forward,0.476231,0.179472,-13.695876,0.401451,0.000331,-0.027823
4.2675,long_1_forward,0.482084,0.178048,-13.654730,0.407475,0.000330,0.013323
4.3199,long_1_forward,0.485994,0.177096,-13.698578,0.411499,0.000329,-0.030525
4.3700,long_1_forward,0.491822,0.175676,-13.691582,0.417498,0.000327,-0.023529
4.4236,long_1_forward,0.495683,0.174734,-13.740100,0.421472,0.000323,-0.072047
4.4757,long_1_forward,0.501534,0.173302,-13.765094,0.427496,0.000314,-0.097041
4.5225,long_1_forward,0.505320,0.172374,-13.774985,0.431393,0.000307,-0.106932
4.5668,long_1_forward,0.511294,0.170911,-13.750123,0.437544,0.000297,-0.082070
4.6201,long_1_forward,0.515227,0.169950,-13.711620,0.441594,0.000293,-0.043566
4.6685,long_1_forward,0.521031,0.168537,-13.642264,0.447567,0.000292,0.025789
4.7225,long_1_forward,0.524820,0.167620,-13.595236,0.451465,0.000295,0.072818
4.7686,long_1_forward,0.530775,0.166185,-13.486376,0.457590,0.000309,0.181677
4.8188,long_1_forward,0.534614,0.165265,-13.478640,0.461538,0.000322,0.189413
4.8659,long_1_forward,0.540449,0.163870,-13.403898,0.467537,0.000345,0.264155
4.9196,long_1_forward,0.544290,0.162957,-13.348676,0.471485,0.000365,0.319377
4.9669,long_1_forward,0.550027,0.161593,-13.398423,0.477383,0.000396,0.269630
5.0256,long_1_forward,0.553869,0.160679,-13.366807,0.481331,0.000415,0.301246
5.0677,long_1_forward,0.559877,0.159252,-13.357445,0.487507,0.000448,0.310609
5.1161,long_1_forward,0.563768,0.158328,-13.349910,0.491506,0.000470,0.318143
5.1680,long_1_forward,0.567536,0.157433,-13.374296,0.495378,0.000491,0.293757
5.2196,long_1_forward,0.573199,0.156086,-13.393781,0.501200,0.000520,0.274272
5.2673,long_1_forward,0.579133,0.154670,-13.446476,0.507300,0.000546,0.221577
5.3197,long_1_forward,0.582850,0.153781,-13.462859,0.511121,0.000561,0.205194
5.3681,long_1_forward,0.588633,0.152389,-13.592535,0.517069,0.000575,0.075518
5.4146,long_1_forward,0.592470,0.151461,-13.611744,0.521018,0.000580,0.056310
5.4694,long_1_forward,0.596233,0.150546,-13.728734,0.524890,0.000580,-0.060680
5.5188,long_1_forward,0.602109,0.149109,-13.742961,0.530940,0.000572,-0.074908
5.5669,long_1_forward,0.606043,0.148146,-13.790123,0.534989,0.000565,-0.122070
5.6172,long_1_forward,0.611868,0.146715,-13.798363,0.540988,0.000552,-0.130310
5.6691,long_1_forward,0.615801,0.145747,-13.856874,0.545038,0.000541,-0.188821
5.7144,long_1_forward,0.621354,0.144376,-13.876678,0.550758,0.000521,-0.208625
5.7719,long_1_forward,0.625458,0.143362,-13.894659,0.554985,0.000505,-0.226606
5.8169,long_1_forward,0.631183,0.141949,-13.823678,0.560882,0.000485,-0.155625
5.8678,long_1_forward,0.635042,0.141000,-13.817047,0.564856,0.000475,-0.148994
5.9177,long_1_forward,0.641065,0.139524,-13.725171,0.571057,0.000464,-0.057117
5.9691,long_1_forward,0.645048,0.138549,-13.780294,0.575157,0.000458,-0.112240
6.0191,long_1_forward,0.650752,0.137156,-13.674871,0.581029,0.000451,-0.006817
6.0676,long_1_forward,0.654835,0.136164,-13.636915,0.585231,0.000452,0.031139
6.1150,long_1_forward,0.660567,0.134777,-13.573039,0.591128,0.000459,0.095014
6.1679,long_1_forward,0.664577,0.133806,-13.647373,0.595254,0.000463,0.020680
6.2149,long_1_forward,0.670234,0.132434,-13.608138,0.601075,0.000467,0.059915
6.2683,long_1_forward,0.674292,0.131449,-13.690918,0.605252,0.000468,-0.022865
6.3160,long_1_forward,0.679999,0.130065,-13.567809,0.611124,0.000472,0.100244
6.3682,long_1_forward,0.684181,0.129052,-13.676070,0.615427,0.000476,-0.008017
6.4160,long_1_forward,0.689960,0.127645,-13.682782,0.621375,0.000475,-0.014728
6.4684,long_1_forward,0.693846,0.126698,-13.717481,0.625374,0.000472,-0.049428
6.5176,long_1_forward,0.699698,0.125271,-13.677914,0.631398,0.000469,-0.009860
6.5692,long_1_forward,0.703658,0.124309,-13.648178,0.635473,0.000470,0.019875
6.6152,long_1_forward,0.709364,0.122924,-13.631941,0.641345,0.000473,0.036112
6.6676,long_1_forward,0.713226,0.121988,-13.601670,0.645319,0.000476,0.066383
6.7151,long_1_forward,0.719082,0.120576,-13.526806,0.651342,0.000487,0.141247
6.7672,long_1_forward,0.722946,0.119648,-13.456334,0.655316,0.000499,0.211720
6.8163,long_1_forward,0.728682,0.118278,-13.420237,0.661214,0.000523,0.247816
6.8682,long_1_forward,0.732572,0.117350,-13.411883,0.665213,0.000541,0.256171
6.9149,long_1_forward,0.738383,0.115965,-13.407947,0.671186,0.000567,0.260106
6.9687,long_1_forward,0.742249,0.115046,-13.321118,0.675160,0.000588,0.346935
7.0154,long_1_forward,0.748210,0.113637,-13.280976,0.681285,0.000628,0.387077
7.0688,long_1_forward,0.752053,0.112731,-13.240530,0.685233,0.000656,0.427523
7.1151,long_1_forward,0.757917,0.111352,-13.231843,0.691257,0.000701,0.436210
7.1694,long_1_forward,0.761736,0.110454,-13.245145,0.695180,0.000731,0.422908
7.2286,long_1_forward,0.767600,0.109075,-13.208614,0.701204,0.000777,0.459440
7.2680,long_1_forward,0.771419,0.108178,-13.232313,0.705127,0.000808,0.435740
7.3166,long_1_forward,0.777208,0.106812,-13.320068,0.711075,0.000848,0.347985
7.3668,long_1_forward,0.781050,0.105901,-13.349120,0.715023,0.000871,0.318933
7.4169,long_1_forward,0.786762,0.104540,-13.456371,0.720895,0.000898,0.211682
7.4684,long_1_forward,0.790602,0.103620,-13.504192,0.724843,0.000911,0.163861
7.5174,long_1_forward,0.796311,0.102247,-13.546714,0.730715,0.000926,0.121339
7.5679,long_1_forward,0.800125,0.101325,-13.630826,0.734639,0.000931,0.037227
7.6152,long_1_forward,0.805708,0.099970,-13.644590,0.740384,0.000935,0.023463
7.6693,long_1_forward,0.809471,0.099055,-13.685008,0.744257,0.000935,-0.016955
7.7161,long_1_forward,0.815471,0.097592,-13.727767,0.750432,0.000931,-0.059714
7.8263,long_1_forward,0.819184,0.096686,-13.690112,0.754254,0.000928,-0.022059
7.8312,long_1_forward,0.824914,0.095291,-13.676779,0.760152,0.000926,-0.008726
7.8700,long_1_forward,0.828947,0.094310,-13.675253,0.764303,0.000926,-0.007200
7.9150,long_1_forward,0.834703,0.092912,-13.634641,0.770225,0.000927,0.033412
7.9676,long_1_forward,0.838590,0.091971,-13.558668,0.774225,0.000932,0.109385
8.0153,long_1_stop,0.844717,0.090495,-13.538024,0.780527,0.000945,0.130030
8.0668,long_1_stop,0.848457,0.089596,-13.487017,0.784374,0.000956,0.181037
8.1148,long_1_stop,0.854412,0.088161,-13.614862,0.790499,0.000968,0.053191
8.1684,long_1_stop,0.857217,0.087485,-13.486487,0.793385,0.000974,0.181566
8.2147,long_1_stop,0.859334,0.086978,-13.461507,0.795561,0.000981,0.206547
8.2704,long_1_stop,0.860023,0.086813,-13.408388,0.796270,0.000984,0.259665
8.3156,long_1_stop,0.860417,0.086719,-13.390412,0.796675,0.000986,0.277641
8.3690,long_1_stop,0.860516,0.086696,-13.341056,0.796776,0.000987,0.326997
8.4149,long_1_stop,0.860614,0.086672,-13.319252,0.796878,0.000987,0.348802
8.4681,long_1_stop,0.860639,0.086667,-13.260922,0.796903,0.000988,0.407131
8.5191,long_1_stop,0.860713,0.086649,-13.267780,0.796979,0.000988,0.400273
8.5695,long_1_stop,0.860713,0.086649,-13.251276,0.796979,0.000988,0.416777
8.6151,long_1_stop,0.860737,0.086643,-13.256296,0.797004,0.000988,0.411757
8.6674,long_1_stop,0.860737,0.086643,-13.243479,0.797004,0.000988,0.424575
8.7159,long_1_stop,0.860737,0.086643,-13.245356,0.797004,0.000988,0.422697
8.7704,long_1_stop,0.860737,0.086643,-13.235640,0.797004,0.000988,0.432413
8.8152,long_1_stop,0.860737,0.086643,-13.241547,0.797004,0.000988,0.426506
8.8690,long_1_stop,0.860737,0.086643,-13.228481,0.797004,0.000988,0.439572
8.9143,long_1_stop,0.860737,0.086643,-13.232866,0.797004,0.000988,0.435187
8.9672,long_1_stop,0.860737,0.086643,-13.223118,0.797004,0.000988,0.444936
9.0171,long_1_turn_90,0.860737,0.086643,-13.223408,0.797004,0.000988,0.444645
9.0681,long_1_turn_90,0.860762,0.086637,-13.217343,0.797029,0.000988,0.450711
9.1162,long_1_turn_90,0.860737,0.086643,-13.177770,0.797004,0.000988,0.490284
9.1681,long_1_turn_90,0.860713,0.086649,-12.987406,0.796979,0.000988,0.680647
9.2203,long_1_turn_90,0.860762,0.086638,-12.839210,0.797029,0.000989,0.828843
9.2683,long_1_turn_90,0.860861,0.086616,-12.293853,0.797131,0.000991,1.374201
9.3164,long_1_turn_90,0.861009,0.086584,-11.962406,0.797282,0.000995,1.705648
9.3704,long_1_turn_90,0.860985,0.086589,-11.330531,0.797257,0.000994,2.337522
9.4159,long_1_turn_90,0.860960,0.086594,-10.954944,0.797232,0.000993,2.713110
9.4679,long_1_turn_90,0.860935,0.086598,-10.313568,0.797207,0.000991,3.354485
9.5184,long_1_turn_90,0.860960,0.086594,-9.917695,0.797232,0.000993,3.750359
9.5673,long_1_turn_90,0.861010,0.086586,-9.303424,0.797282,0.000996,4.364629
9.6163,long_1_turn_90,0.861010,0.086586,-8.872604,0.797282,0.000996,4.795449
9.6698,long_1_turn_90,0.861010,0.086586,-8.183785,0.797282,0.000996,5.484269
9.7189,long_1_turn_90,0.861060,0.086579,-7.729318,0.797333,0.001002,5.938736
9.7717,long_1_turn_90,0.861085,0.086575,-7.052882,0.797358,0.001004,6.615172
9.8152,long_1_turn_90,0.861060,0.086578,-6.589594,0.797333,0.001001,7.078460
9.8667,long_1_turn_90,0.861060,0.086578,-5.951248,0.797333,0.001001,7.716806
9.9161,long_1_turn_90,0.861035,0.086581,-5.458176,0.797308,0.000998,8.209877
9.9700,long_1_turn_90,0.861110,0.086574,-4.767643,0.797383,0.001009,8.900410
10.0154,long_1_turn_90,0.861110,0.086574,-4.296784,0.797383,0.001009,9.371270
10.0740,long_1_turn_90,0.861161,0.086571,-3.650409,0.797433,0.001018,10.017645
10.1164,long_1_turn_90,0.861135,0.086572,-3.186332,0.797408,0.001013,10.481721
10.1664,long_1_turn_90,0.861110,0.086573,-2.542013,0.797383,0.001008,11.126040
10.2160,long_1_turn_90,0.861009,0.086577,-2.098295,0.797284,0.000988,11.569759
10.2683,long_1_turn_90,0.861034,0.086577,-1.533059,0.797308,0.000994,12.134994
10.3187,long_1_turn_90,0.860933,0.086579,-1.081688,0.797209,0.000972,12.586366
10.3670,long_1_turn_90,0.861034,0.086577,-0.515352,0.797308,0.000995,13.152701
10.4230,long_1_turn_90,0.860984,0.086578,-0.076018,0.797259,0.000983,13.592035
10.4691,long_1_turn_90,0.861060,0.086578,0.601942,0.797333,0.001001,14.269996
10.5202,long_1_turn_90,0.861110,0.086579,1.063979,0.797382,0.001014,14.732032
10.5669,long_1_turn_90,0.861136,0.086579,1.681312,0.797406,0.001020,15.349365
10.6168,long_1_turn_90,0.861060,0.086577,2.194917,0.797333,0.001000,15.862970
10.6676,long_1_turn_90,0.861136,0.086580,2.862410,0.797406,0.001021,16.530463
10.7144,long_1_turn_90,0.861110,0.086579,3.326757,0.797382,0.001014,16.994810
10.7656,long_1_turn_90,0.861186,0.086584,3.974589,0.797454,0.001036,17.642642
10.8141,long_1_turn_90,0.861136,0.086580,4.468320,0.797406,0.001021,18.136373
10.8683,long_1_turn_90,0.861161,0.086582,5.131478,0.797430,0.001029,18.799531
10.9164,long_1_turn_90,0.861161,0.086582,5.614443,0.797430,0.001029,19.282497
10.9663,long_1_turn_90,0.861161,0.086582,6.241460,0.797430,0.001029,19.909513
11.0145,long_1_turn_90,0.861161,0.086582,6.695572,0.797430,0.001029,20.363625
11.0661,long_1_turn_90,0.861136,0.086579,7.259662,0.797406,0.001020,20.927715
11.1145,long_1_turn_90,0.861085,0.086572,7.702809,0.797359,0.001002,21.370863
11.1687,long_1_turn_90,0.861136,0.086579,8.313444,0.797406,0.001020,21.981497
11.2143,long_1_turn_90,0.861111,0.086576,8.738029,0.797383,0.001011,22.406082
11.2666,long_1_turn_90,0.861136,0.086580,9.351560,0.797406,0.001021,23.019613
11.3149,long_1_turn_90,0.861136,0.086580,9.824150,0.797406,0.001021,23.492203
11.3697,long_1_turn_90,0.861185,0.086589,10.472646,0.797452,0.001041,24.140699
11.4148,long_1_turn_90,0.861160,0.086584,10.937218,0.797429,0.001031,24.605272
11.4731,long_1_turn_90,0.861160,0.086584,11.609271,0.797429,0.001031,25.277325
11.5226,long_1_turn_90,0.861185,0.086589,12.097302,0.797452,0.001041,25.765355
11.5671,long_1_turn_90,0.861161,0.086584,12.744686,0.797429,0.001030,26.412739
11.6162,long_1_turn_90,0.861185,0.086589,13.242457,0.797452,0.001042,26.910510
11.6811,long_1_turn_90,0.861185,0.086589,13.892446,0.797452,0.001042,27.560500
11.7143,long_1_turn_90,0.861210,0.086596,14.334392,0.797474,0.001053,28.002445
11.7660,long_1_turn_90,0.861185,0.086589,15.005897,0.797452,0.001041,28.673950
11.8442,long_1_turn_90,0.861185,0.086589,15.447351,0.797452,0.001041,29.115404
11.8667,long_1_turn_90,0.861210,0.086596,16.055952,0.797474,0.001054,29.724005
11.9162,long_1_turn_90,0.861161,0.086582,16.464141,0.797430,0.001029,30.132194
11.9679,long_1_turn_90,0.861137,0.086575,17.099920,0.797408,0.001016,30.767974
12.0185,long_1_turn_90,0.861161,0.086582,17.527470,0.797430,0.001029,31.195523
12.0667,long_1_turn_90,0.861185,0.086590,18.149572,0.797452,0.001042,31.817625
12.1146,long_1_turn_90,0.861257,0.086614,18.570272,0.797516,0.001082,32.238326
12.1666,long_1_turn_90,0.861257,0.086614,19.252028,0.797516,0.001082,32.920081
12.2147,long_1_turn_90,0.861305,0.086631,19.697019,0.797558,0.001110,33.365073
12.2665,long_1_turn_90,0.861305,0.086631,20.379692,0.797558,0.001110,34.047745
12.3396,long_1_turn_90,0.861352,0.086648,20.835325,0.797600,0.001139,34.503378
12.3666,long_1_turn_90,0.861329,0.086639,21.526035,0.797580,0.001124,35.194088
12.4169,long_1_turn_90,0.861376,0.086658,21.983331,0.797621,0.001153,35.651385
12.4697,long_1_turn_90,0.861376,0.086658,22.672398,0.797621,0.001153,36.340452
12.5161,long_1_turn_90,0.861376,0.086658,23.114949,0.797621,0.001153,36.783002
12.5723,long_1_turn_90,0.861399,0.086668,23.786843,0.797641,0.001169,37.454896
12.6147,long_1_turn_90,0.861399,0.086668,24.177033,0.797641,0.001169,37.845086
12.6666,long_1_turn_90,0.861376,0.086658,24.600576,0.797621,0.001153,38.268630
12.7162,long_1_turn_90,0.861376,0.086658,25.230651,0.797621,0.001153,38.898704
12.7708,long_1_turn_90,0.861353,0.086647,25.876466,0.797601,0.001137,39.544519
12.8167,long_1_turn_90,0.861398,0.086669,26.260237,0.797640,0.001169,39.928290
12.8705,long_1_turn_90,0.861398,0.086669,26.950663,0.797640,0.001169,40.618717
12.9165,long_1_turn_90,0.861421,0.086681,27.389271,0.797660,0.001186,41.057324
12.9728,long_1_turn_90,0.861421,0.086681,27.843905,0.797660,0.001186,41.511959
13.0158,long_1_turn_90,0.861466,0.086704,28.492619,0.797697,0.001220,42.160673
13.0664,long_1_turn_90,0.861510,0.086729,28.971429,0.797735,0.001254,42.639483
13.1159,long_1_turn_90,0.861532,0.086741,29.662542,0.797753,0.001271,43.330595
13.1946,long_1_turn_90,0.861532,0.086741,30.154152,0.797753,0.001271,43.822205
13.2155,long_1_turn_90,0.861597,0.086780,30.820112,0.797808,0.001324,44.488166
13.2656,long_1_turn_90,0.861576,0.086767,31.294776,0.797790,0.001306,44.962830
13.3212,long_1_turn_90,0.861597,0.086780,31.954620,0.797807,0.001324,45.622674
13.3668,long_1_turn_90,0.861576,0.086766,32.448849,0.797790,0.001306,46.116903
13.4188,long_1_turn_90,0.861576,0.086766,33.071653,0.797790,0.001306,46.739707
13.4659,long_1_turn_90,0.861576,0.086766,33.531096,0.797790,0.001306,47.199150
13.5211,long_1_turn_90,0.861576,0.086766,34.118038,0.797790,0.001306,47.786092
13.5699,long_1_turn_90,0.861576,0.086766,34.585298,0.797790,0.001306,48.253352
13.6161,long_1_turn_90,0.861576,0.086766,35.170082,0.797790,0.001306,48.838136
13.6664,long_1_turn_90,0.861576,0.086766,35.650907,0.797790,0.001306,49.318960
13.7174,long_1_turn_90,0.861576,0.086766,36.299785,0.797790,0.001306,49.967839
13.7689,long_1_turn_90,0.861617,0.086797,36.769323,0.797822,0.001345,50.437377
13.8174,long_1_turn_90,0.861596,0.086781,37.440400,0.797806,0.001325,51.108453
13.8669,long_1_turn_90,0.861616,0.086797,37.907622,0.797822,0.001345,51.575675
13.9159,long_1_turn_90,0.861636,0.086812,38.569717,0.797838,0.001365,52.237770
13.9699,long_1_turn_90,0.861636,0.086812,39.054049,0.797838,0.001365,52.722102
14.0184,long_1_turn_90,0.861656,0.086828,39.753037,0.797853,0.001385,53.421090
14.0684,long_1_turn_90,0.861675,0.086845,40.241047,0.797868,0.001406,53.909100
14.1160,long_1_turn_90,0.861675,0.086845,40.880605,0.797868,0.001406,54.548659
14.1908,long_1_turn_90,0.861675,0.086845,41.355269,0.797868,0.001406,55.023323
14.2162,long_1_turn_90,0.861675,0.086845,41.999247,0.797868,0.001406,55.667300
14.2709,long_1_turn_90,0.861657,0.086828,42.447922,0.797854,0.001385,56.115975
14.3159,long_1_turn_90,0.861657,0.086828,43.023850,0.797854,0.001385,56.691904
14.3659,long_1_turn_90,0.861638,0.086810,43.461392,0.797840,0.001363,57.129446
14.4225,long_1_turn_90,0.861620,0.086793,44.056677,0.797826,0.001342,57.724731
14.4688,long_1_turn_90,0.861620,0.086793,44.483417,0.797826,0.001342,58.151471
14.5239,long_1_turn_90,0.861602,0.086775,45.143012,0.797813,0.001321,58.811066
14.5660,long_1_turn_90,0.861620,0.086793,45.581299,0.797826,0.001342,59.249352
14.6198,long_1_turn_90,0.861637,0.086811,46.255623,0.797839,0.001364,59.923676
14.6659,long_1_turn_90,0.861672,0.086848,46.713174,0.797864,0.001408,60.381227
14.7219,long_1_turn_90,0.861638,0.086811,47.410720,0.797839,0.001364,61.078774
14.7699,long_1_turn_90,0.861655,0.086830,47.863961,0.797851,0.001386,61.532015
14.8166,long_1_turn_90,0.861621,0.086792,48.545734,0.797828,0.001341,62.213787
14.8670,long_1_turn_90,0.861638,0.086811,49.012868,0.797839,0.001364,62.680921
14.9171,long_1_turn_90,0.861638,0.086811,49.714741,0.797839,0.001364,63.382795
14.9664,long_1_turn_90,0.861621,0.086792,50.167822,0.797828,0.001341,63.835875
15.0162,long_1_turn_90,0.861621,0.086792,50.855414,0.797828,0.001341,64.523467
15.0662,long_1_turn_90,0.861605,0.086772,51.290421,0.797817,0.001318,64.958475
15.1168,long_1_turn_90,0.861590,0.086752,51.927063,0.797807,0.001295,65.595117
15.1658,long_1_turn_90,0.861543,0.086692,52.333583,0.797775,0.001226,66.001636
15.2164,long_1_turn_90,0.861543,0.086692,52.938734,0.797775,0.001226,66.606787
15.2659,long_1_turn_90,0.861513,0.086652,53.320774,0.797756,0.001180,66.988827
15.3173,long_1_turn_90,0.861498,0.086631,53.988261,0.797746,0.001156,67.656314
15.3711,long_1_turn_90,0.861498,0.086631,54.417463,0.797746,0.001156,68.085516
15.4219,long_1_turn_90,0.861498,0.086631,55.110065,0.797746,0.001156,68.778118
15.4661,long_1_turn_90,0.861512,0.086652,55.535654,0.797755,0.001180,69.203707
15.5164,long_1_turn_90,0.861512,0.086652,56.255597,0.797755,0.001180,69.923650
15.5665,long_1_turn_90,0.861526,0.086673,56.711717,0.797763,0.001204,70.379770
15.6158,long_1_turn_90,0.861526,0.086673,57.416196,0.797763,0.001204,71.084250
15.6690,long_1_turn_90,0.861526,0.086673,57.828910,0.797763,0.001204,71.496964
15.7158,long_1_turn_90,0.861499,0.086630,58.534988,0.797748,0.001155,72.203041
15.7660,long_1_turn_90,0.861499,0.086630,58.965645,0.797748,0.001155,72.633698
15.8163,long_1_turn_90,0.861474,0.086587,59.655774,0.797733,0.001107,73.323828
