elapsed_sec,phase,odom_x_m,odom_y_m,odom_yaw_deg,relative_x_m,relative_y_m,relative_yaw_deg
38.3951,long_2_forward,0.260538,0.887671,173.139067,0.202913,0.489384,172.121830
38.5160,long_2_forward,0.254833,0.888353,173.216576,0.197221,0.490167,172.199339
38.5297,long_2_forward,0.250611,0.888856,173.213420,0.193008,0.490745,172.196183
38.5485,long_2_forward,0.244855,0.889533,173.368247,0.187264,0.491524,172.351010
38.9011,long_2_forward,0.240756,0.890010,173.359668,0.183176,0.492073,172.342431
38.9167,long_2_forward,0.234722,0.890708,173.429828,0.177155,0.492879,172.412591
38.9198,long_2_forward,0.230749,0.891165,173.457231,0.173190,0.493406,172.439994
38.9223,long_2_forward,0.224790,0.891849,173.440141,0.167244,0.494196,172.422905
38.9249,long_2_forward,0.220716,0.892318,173.438666,0.163180,0.494737,172.421429
38.9272,long_2_forward,0.214707,0.893010,173.419829,0.157183,0.495536,172.402592
38.9296,long_2_forward,0.210784,0.893462,173.421509,0.153269,0.496058,172.404272
38.9547,long_2_forward,0.204850,0.894147,173.424842,0.147348,0.496847,172.407605
38.9957,long_2_forward,0.200878,0.894605,173.406578,0.143385,0.497376,172.389341
39.0458,long_2_forward,0.195069,0.895274,173.446029,0.137589,0.498148,172.428792
39.0977,long_2_forward,0.191147,0.895725,173.444021,0.133675,0.498669,172.426784
39.1429,long_2_forward,0.185212,0.896406,173.458296,0.127754,0.499455,172.441059
39.1939,long_2_forward,0.181415,0.896841,173.488813,0.123965,0.499957,172.471577
39.2430,long_2_forward,0.175656,0.897495,173.553345,0.118218,0.500713,172.536108
39.2935,long_2_forward,0.171657,0.897950,173.471000,0.114228,0.501239,172.453764
39.3457,long_2_forward,0.165672,0.898631,173.546105,0.108256,0.502026,172.528868
39.3905,long_2_forward,0.161875,0.899062,173.495370,0.104467,0.502525,172.478134
39.4453,long_2_forward,0.156116,0.899719,173.491791,0.098721,0.503284,172.474555
39.4936,long_2_forward,0.152193,0.900165,173.539193,0.094806,0.503799,172.521956
39.5448,long_2_forward,0.146308,0.900831,173.540026,0.088934,0.504570,172.522789
39.5962,long_2_forward,0.142384,0.901277,173.488212,0.085019,0.505085,172.470976
39.6490,long_2_forward,0.136424,0.901952,173.599872,0.079071,0.505866,172.582636
39.6924,long_2_forward,0.132350,0.902414,173.455168,0.075006,0.506400,172.437931
39.7448,long_2_forward,0.126792,0.903052,173.444417,0.069461,0.507137,172.427180
39.7987,long_2_forward,0.122543,0.903542,173.387180,0.065221,0.507703,172.369943
39.8434,long_2_forward,0.116786,0.904216,173.256928,0.059477,0.508479,172.239692
39.8939,long_2_forward,0.112789,0.904687,173.306857,0.055489,0.509020,172.289620
39.9447,long_2_stop,0.106606,0.905421,173.152509,0.049320,0.509864,172.135272
39.9910,long_2_stop,0.102812,0.905875,173.198804,0.045534,0.510385,172.181567
40.0470,long_2_stop,0.096931,0.906579,173.151033,0.039667,0.511194,172.133797
40.0934,long_2_stop,0.094569,0.906864,173.118685,0.037310,0.511520,172.101449
40.1427,long_2_stop,0.093413,0.907002,173.253609,0.036157,0.511679,172.236372
40.1944,long_2_stop,0.092684,0.907088,173.242326,0.035429,0.511778,172.225089
40.2475,long_2_stop,0.092583,0.907100,173.286913,0.035329,0.511791,172.269676
40.2939,long_2_stop,0.092483,0.907112,173.295833,0.035229,0.511805,172.278597
40.3471,long_2_stop,0.092382,0.907123,173.325763,0.035128,0.511819,172.308526
40.3917,long_2_stop,0.092357,0.907126,173.323427,0.035103,0.511822,172.306190
40.4454,long_2_stop,0.092282,0.907135,173.371539,0.035028,0.511832,172.354302
40.4949,long_2_stop,0.092282,0.907135,173.367318,0.035028,0.511832,172.350081
40.5469,long_2_stop,0.092231,0.907141,173.401155,0.034978,0.511839,172.383918
40.5947,long_2_stop,0.092231,0.907141,173.388778,0.034978,0.511839,172.371542
40.6476,long_2_stop,0.092206,0.907144,173.408053,0.034953,0.511842,172.390817
40.6967,long_2_stop,0.092231,0.907141,173.398723,0.034978,0.511839,172.381487
40.7449,long_2_stop,0.092206,0.907144,173.421236,0.034953,0.511842,172.403999
40.7969,long_2_stop,0.092231,0.907141,173.408408,0.034978,0.511839,172.391172
40.8416,long_2_stop,0.092206,0.907144,173.430019,0.034953,0.511842,172.412782
40.9054,long_2_stop,0.092231,0.907141,173.417561,0.034978,0.511839,172.400324
40.9415,long_2_stop,0.092206,0.907144,173.433489,0.034953,0.511842,172.416252
41.0013,long_2_turn_90,0.092231,0.907141,173.431672,0.034978,0.511839,172.414435
41.0440,long_2_turn_90,0.092206,0.907144,173.464676,0.034953,0.511842,172.447439
41.0939,long_2_turn_90,0.092231,0.907141,173.529890,0.034978,0.511839,172.512653
41.1446,long_2_turn_90,0.092231,0.907141,173.748620,0.034978,0.511839,172.731383
41.1908,long_2_turn_90,0.092181,0.907146,173.999998,0.034928,0.511845,172.982762
41.2474,long_2_turn_90,0.091979,0.907167,174.538327,0.034727,0.511869,173.521090
41.2905,long_2_turn_90,0.091979,0.907167,174.963123,0.034727,0.511869,173.945887
41.3449,long_2_turn_90,0.091828,0.907179,175.581450,0.034575,0.511884,174.564214
41.3949,long_2_turn_90,0.091853,0.907177,176.017872,0.034601,0.511882,175.000635
41.4448,long_2_turn_90,0.091727,0.907185,176.661317,0.034475,0.511892,175.644080
41.4938,long_2_turn_90,0.091727,0.907185,177.109282,0.034475,0.511892,176.092045
41.5417,long_2_turn_90,0.091601,0.907191,177.739777,0.034348,0.511900,176.722540
41.5942,long_2_turn_90,0.091651,0.907189,178.167633,0.034399,0.511897,177.150397
41.6427,long_2_turn_90,0.091626,0.907190,178.745959,0.034373,0.511899,177.728722
41.6942,long_2_turn_90,0.091702,0.907189,179.187312,0.034449,0.511896,178.170075
41.7431,long_2_turn_90,0.091651,0.907189,179.786866,0.034399,0.511897,178.769629
41.7947,long_2_turn_90,0.091677,0.907189,-179.734857,0.034424,0.511897,179.247907
41.8434,long_2_turn_90,0.091601,0.907188,-179.109266,0.034348,0.511897,179.873497
41.9023,long_2_turn_90,0.091651,0.907189,-178.603873,0.034399,0.511897,-179.621110
41.9475,long_2_turn_90,0.091575,0.907187,-177.975782,0.034323,0.511897,-178.993019
41.9924,long_2_turn_90,0.091626,0.907189,-177.454202,0.034373,0.511898,-178.471439
42.0449,long_2_turn_90,0.091626,0.907189,-176.807096,0.034373,0.511898,-177.824333
42.0945,long_2_turn_90,0.091702,0.907194,-176.304421,0.034449,0.511901,-177.321658
42.1438,long_2_turn_90,0.091601,0.907187,-175.680156,0.034348,0.511896,-176.697393
42.1942,long_2_turn_90,0.091575,0.907185,-175.161758,0.034323,0.511894,-176.178995
42.2470,long_2_turn_90,0.091449,0.907173,-174.544787,0.034197,0.511885,-175.562024
42.2942,long_2_turn_90,0.091500,0.907178,-174.064502,0.034247,0.511889,-175.081739
42.3460,long_2_turn_90,0.091424,0.907170,-173.457967,0.034172,0.511882,-174.475204
42.3968,long_2_turn_90,0.091449,0.907173,-172.998132,0.034197,0.511885,-174.015368
42.4447,long_2_turn_90,0.091449,0.907173,-172.455460,0.034197,0.511885,-173.472696
42.4951,long_2_turn_90,0.091500,0.907180,-172.004681,0.034247,0.511891,-173.021917
42.5459,long_2_turn_90,0.091525,0.907183,-171.432912,0.034272,0.511894,-172.450149
42.5939,long_2_turn_90,0.091525,0.907183,-170.950591,0.034272,0.511894,-171.967828
42.6450,long_2_turn_90,0.091525,0.907183,-170.319618,0.034272,0.511894,-171.336855
42.6939,long_2_turn_90,0.091525,0.907183,-169.793694,0.034272,0.511894,-170.810931
42.7448,long_2_turn_90,0.091475,0.907174,-169.141124,0.034222,0.511885,-170.158361
42.7950,long_2_turn_90,0.091500,0.907179,-168.651645,0.034247,0.511890,-169.668882
42.8468,long_2_turn_90,0.091475,0.907174,-167.986863,0.034222,0.511885,-169.004100
42.9005,long_2_turn_90,0.091500,0.907179,-167.486634,0.034247,0.511890,-168.503870
42.9471,long_2_turn_90,0.091500,0.907179,-166.823627,0.034247,0.511890,-167.840864
42.9910,long_2_turn_90,0.091500,0.907179,-166.355295,0.034247,0.511890,-167.372531
43.0479,long_2_turn_90,0.091475,0.907173,-165.690868,0.034222,0.511884,-166.708104
43.0909,long_2_turn_90,0.091475,0.907173,-165.239173,0.034222,0.511884,-166.256410
43.1506,long_2_turn_90,0.091426,0.907160,-164.602217,0.034173,0.511872,-165.619454
43.1928,long_2_turn_90,0.091402,0.907153,-164.165509,0.034149,0.511866,-165.182745
43.2429,long_2_turn_90,0.091378,0.907146,-163.558496,0.034124,0.511859,-164.575733
43.2948,long_2_turn_90,0.091353,0.907139,-163.136063,0.034100,0.511852,-164.153299
43.3440,long_2_turn_90,0.091377,0.907146,-162.485692,0.034124,0.511859,-163.502929
43.3975,long_2_turn_90,0.091377,0.907146,-162.041115,0.034124,0.511859,-163.058352
43.4421,long_2_turn_90,0.091426,0.907162,-161.389023,0.034173,0.511874,-162.406260
43.4942,long_2_turn_90,0.091426,0.907162,-160.929078,0.034173,0.511874,-161.946315
43.5450,long_2_turn_90,0.091473,0.907179,-160.231675,0.034221,0.511890,-161.248912
43.5932,long_2_turn_90,0.091473,0.907179,-159.770050,0.034221,0.511890,-160.787286
43.6419,long_2_turn_90,0.091497,0.907188,-159.066773,0.034244,0.511899,-160.084009
43.6940,long_2_turn_90,0.091521,0.907197,-158.618125,0.034268,0.511908,-159.635361
43.7451,long_2_turn_90,0.091544,0.907207,-157.906487,0.034292,0.511917,-158.923724
43.7940,long_2_turn_90,0.091497,0.907187,-157.456187,0.034245,0.511898,-158.473423
43.8537,long_2_turn_90,0.091544,0.907207,-156.784847,0.034292,0.511917,-157.802084
43.8944,long_2_turn_90,0.091544,0.907207,-156.353712,0.034292,0.511917,-157.370949
43.9429,long_2_turn_90,0.091498,0.907186,-155.721182,0.034245,0.511897,-156.738419
43.9912,long_2_turn_90,0.091452,0.907165,-155.310892,0.034199,0.511877,-156.328129
44.0428,long_2_turn_90,0.091429,0.907155,-154.667489,0.034176,0.511867,-155.684725
44.0950,long_2_turn_90,0.091429,0.907155,-154.285039,0.034176,0.511867,-155.302276
44.1448,long_2_turn_90,0.091451,0.907166,-153.640597,0.034199,0.511878,-154.657834
44.1943,long_2_turn_90,0.091429,0.907155,-153.213533,0.034176,0.511867,-154.230769
44.2420,long_2_turn_90,0.091451,0.907166,-152.527659,0.034198,0.511878,-153.544895
44.2942,long_2_turn_90,0.091474,0.907178,-152.114009,0.034221,0.511889,-153.131245
44.3451,long_2_turn_90,0.091496,0.907190,-151.426523,0.034244,0.511901,-152.443760
44.3940,long_2_turn_90,0.091496,0.907190,-150.971031,0.034244,0.511901,-151.988268
44.4469,long_2_turn_90,0.091518,0.907202,-150.278423,0.034266,0.511913,-151.295659
44.4939,long_2_turn_90,0.091518,0.907202,-149.836865,0.034266,0.511913,-150.854101
44.5434,long_2_turn_90,0.091583,0.907241,-149.121047,0.034332,0.511950,-150.138284
44.6007,long_2_turn_90,0.091540,0.907215,-148.713353,0.034288,0.511925,-149.730590
44.6424,long_2_turn_90,0.091540,0.907215,-148.006743,0.034288,0.511925,-149.023980
44.6911,long_2_turn_90,0.091540,0.907215,-147.612928,0.034288,0.511925,-148.630164
44.7454,long_2_turn_90,0.091540,0.907215,-146.948992,0.034288,0.511925,-147.966229
44.7945,long_2_turn_90,0.091498,0.907187,-146.583495,0.034245,0.511898,-147.600732
44.8452,long_2_turn_90,0.091519,0.907201,-145.937182,0.034267,0.511911,-146.954419
44.8933,long_2_turn_90,0.091477,0.907172,-145.544391,0.034224,0.511884,-146.561628
44.9449,long_2_turn_90,0.091498,0.907187,-144.891862,0.034245,0.511898,-145.909099
44.9941,long_2_turn_90,0.091498,0.907187,-144.498430,0.034245,0.511898,-145.515667
45.0450,long_2_turn_90,0.091498,0.907187,-143.807283,0.034245,0.511898,-144.824520
45.0958,long_2_turn_90,0.091518,0.907202,-143.394002,0.034266,0.511912,-144.411239
45.1429,long_2_turn_90,0.091538,0.907217,-142.676354,0.034286,0.511927,-143.693591
45.1898,long_2_turn_90,0.091518,0.907202,-142.247268,0.034266,0.511912,-143.264504
45.2487,long_2_turn_90,0.091538,0.907217,-141.547337,0.034286,0.511927,-142.564574
45.2935,long_2_turn_90,0.091538,0.907217,-141.130149,0.034286,0.511927,-142.147386
45.3429,long_2_turn_90,0.091538,0.907217,-140.436147,0.034286,0.511927,-141.453384
45.3906,long_2_turn_90,0.091538,0.907217,-140.002758,0.034286,0.511927,-141.019995
45.4458,long_2_turn_90,0.091500,0.907185,-139.298047,0.034247,0.511895,-140.315283
45.4938,long_2_turn_90,0.091519,0.907201,-138.865709,0.034266,0.511912,-139.882946
45.5422,long_2_turn_90,0.091519,0.907201,-138.176721,0.034266,0.511912,-139.193958
45.5932,long_2_turn_90,0.091519,0.907201,-137.766910,0.034266,0.511912,-138.784146
45.6451,long_2_turn_90,0.091500,0.907184,-137.123355,0.034248,0.511895,-138.140592
45.6903,long_2_turn_90,0.091500,0.907184,-136.752203,0.034248,0.511895,-137.769440
45.7454,long_2_turn_90,0.091500,0.907184,-136.110616,0.034248,0.511895,-137.127853
45.7935,long_2_turn_90,0.091500,0.907184,-135.728986,0.034248,0.511895,-136.746223
45.8458,long_2_turn_90,0.091518,0.907202,-135.062100,0.034266,0.511912,-136.079337
45.8964,long_2_turn_90,0.091518,0.907202,-134.633984,0.034266,0.511912,-135.651220
45.9460,long_2_turn_90,0.091536,0.907220,-133.948998,0.034284,0.511930,-134.966234
46.0322,long_2_turn_90,0.091536,0.907220,-133.502891,0.034284,0.511930,-134.520127
46.0478,long_2_turn_90,0.091536,0.907220,-132.771733,0.034284,0.511930,-133.788969
46.0963,long_2_turn_90,0.091519,0.907201,-132.319943,0.034266,0.511912,-133.337180
46.1456,long_2_turn_90,0.091536,0.907220,-131.656868,0.034284,0.511930,-132.674105
46.1900,long_2_turn_90,0.091552,0.907239,-131.222714,0.034301,0.511949,-132.239951
46.2460,long_2_turn_90,0.091536,0.907220,-130.538165,0.034284,0.511930,-131.555402
46.2918,long_2_turn_90,0.091503,0.907181,-130.105159,0.034250,0.511892,-131.122395
46.3422,long_2_turn_90,0.091503,0.907181,-129.461741,0.034250,0.511892,-130.478978
46.3961,long_2_turn_90,0.091503,0.907181,-129.042244,0.034250,0.511892,-130.059481
46.4453,long_2_turn_90,0.091471,0.907142,-128.405971,0.034218,0.511853,-129.423208
46.4980,long_2_turn_90,0.091456,0.907122,-128.011747,0.034202,0.511834,-129.028983
46.5413,long_2_turn_90,0.091440,0.907102,-127.390295,0.034186,0.511814,-128.407532
46.5939,long_2_turn_90,0.091440,0.907102,-126.979555,0.034186,0.511814,-127.996791
46.6423,long_2_turn_90,0.091486,0.907163,-126.352926,0.034233,0.511874,-127.370163
46.6933,long_2_turn_90,0.091486,0.907163,-125.906846,0.034233,0.511874,-126.924083
46.7442,long_2_turn_90,0.091471,0.907142,-125.245124,0.034218,0.511854,-126.262360
46.7951,long_2_turn_90,0.091485,0.907163,-124.775726,0.034232,0.511874,-125.792963
46.8443,long_2_turn_90,0.091471,0.907142,-124.116421,0.034218,0.511853,-125.133658
46.8940,long_2_turn_90,0.091471,0.907142,-123.632612,0.034218,0.511853,-124.649848
46.9452,long_2_turn_90,0.091457,0.907121,-122.984276,0.034203,0.511833,-124.001513
46.9960,long_2_turn_90,0.091457,0.907121,-122.510261,0.034203,0.511833,-123.527498
47.0433,long_2_turn_90,0.091471,0.907142,-121.853839,0.034217,0.511854,-122.871076
47.1049,long_2_turn_90,0.091471,0.907142,-121.375726,0.034217,0.511854,-122.392963
47.1457,long_2_turn_90,0.091445,0.907099,-120.717897,0.034190,0.511811,-121.735133
47.1955,long_2_turn_90,0.091445,0.907099,-120.266872,0.034190,0.511811,-121.284109
47.2473,long_2_turn_90,0.091432,0.907077,-119.641281,0.034177,0.511789,-120.658518
47.2965,long_2_turn_90,0.091432,0.907077,-119.205105,0.034177,0.511789,-120.222342
47.3482,long_2_turn_90,0.091420,0.907055,-118.638022,0.034165,0.511767,-119.655259
47.3954,long_2_turn_90,0.091420,0.907055,-118.203424,0.034165,0.511767,-119.220661
47.4515,long_2_turn_90,0.091443,0.907100,-117.597716,0.034189,0.511811,-118.614953
47.4953,long_2_turn_90,0.091443,0.907100,-117.140715,0.034189,0.511811,-118.157952
47.5428,long_2_turn_90,0.091466,0.907145,-116.517221,0.034213,0.511856,-117.534458
47.6017,long_2_turn_90,0.091477,0.907168,-116.041526,0.034225,0.511879,-117.058763
47.6443,long_2_turn_90,0.091455,0.907122,-115.375869,0.034202,0.511834,-116.393106
47.6926,long_2_turn_90,0.091466,0.907145,-114.908268,0.034213,0.511856,-115.925504
47.7458,long_2_turn_90,0.091466,0.907145,-114.228363,0.034213,0.511856,-115.245600
47.8011,long_2_turn_90,0.091456,0.907122,-113.756944,0.034202,0.511833,-114.774180
47.8444,long_2_turn_90,0.091466,0.907145,-113.097605,0.034213,0.511856,-114.114842
47.8955,long_2_turn_90,0.091456,0.907122,-112.641922,0.034202,0.511833,-113.659159
47.9413,long_2_turn_90,0.091456,0.907122,-112.003033,0.034202,0.511833,-113.020270
47.9990,long_2_turn_90,0.091447,0.907098,-111.554344,0.034193,0.511810,-112.571581
48.0454,long_2_turn_90,0.091428,0.907051,-110.956539,0.034173,0.511763,-111.973775
48.0989,long_2_turn_90,0.091428,0.907051,-110.505077,0.034173,0.511763,-111.522314
48.1453,long_2_turn_90,0.091411,0.907003,-109.920570,0.034155,0.511716,-110.937807
48.1927,long_2_turn_90,0.091411,0.907003,-109.493396,0.034155,0.511716,-110.510633
48.2466,long_2_turn_90,0.091403,0.906980,-108.870210,0.034146,0.511692,-109.887446
48.2929,long_2_turn_90,0.091411,0.907003,-108.423324,0.034155,0.511716,-109.440561
48.3414,long_2_turn_90,0.091403,0.906979,-107.763473,0.034147,0.511692,-108.780710
48.4077,long_2_turn_90,0.091403,0.906979,-107.301527,0.034147,0.511692,-108.318764
48.4452,long_2_turn_90,0.091418,0.907028,-106.618891,0.034162,0.511740,-107.636127
48.4967,long_2_turn_90,0.091425,0.907052,-106.149124,0.034170,0.511764,-107.166360
48.5418,long_2_turn_90,0.091432,0.907076,-105.457793,0.034177,0.511789,-106.475029
48.5961,long_2_turn_90,0.091445,0.907125,-104.982008,0.034191,0.511837,-105.999245
48.6460,long_2_turn_90,0.091445,0.907125,-104.279298,0.034191,0.511837,-105.296535
48.6935,long_2_turn_90,0.091451,0.907150,-103.804764,0.034198,0.511862,-104.822001
48.7488,long_2_turn_90,0.091445,0.907125,-103.117114,0.034192,0.511837,-104.134351
48.8176,long_2_turn_90,0.091440,0.907101,-102.658289,0.034185,0.511812,-103.675526
48.8460,long_2_turn_90,0.091445,0.907125,-101.983999,0.034191,0.511837,-103.001236
48.8973,long_2_turn_stop,0.091450,0.907150,-101.541369,0.034197,0.511862,-102.558606
48.9475,long_2_turn_stop,0.091450,0.907150,-100.985760,0.034197,0.511862,-102.002997
48.9927,long_2_turn_stop,0.091445,0.907125,-100.764011,0.034192,0.511837,-101.781248
49.0416,long_2_turn_stop,0.091445,0.907125,-100.622886,0.034192,0.511837,-101.640123
49.0967,long_2_turn_stop,0.091445,0.907125,-100.573415,0.034192,0.511837,-101.590652
49.1432,long_2_turn_stop,0.091450,0.907150,-100.531443,0.034197,0.511862,-101.548680
49.1925,long_2_turn_stop,0.091450,0.907150,-100.519955,0.034197,0.511862,-101.537192
49.2546,long_2_turn_stop,0.091450,0.907150,-100.515447,0.034197,0.511862,-101.532684
49.2993,long_2_turn_stop,0.091450,0.907150,-100.514716,0.034197,0.511862,-101.531953
49.3415,long_2_turn_stop,0.091450,0.907150,-100.513890,0.034197,0.511862,-101.531127
49.3967,long_2_turn_stop,0.091450,0.907150,-100.513951,0.034197,0.511862,-101.531188
49.4415,long_2_turn_stop,0.091450,0.907150,-100.512565,0.034197,0.511862,-101.529802
49.5010,long_2_turn_stop,0.091450,0.907150,-100.512578,0.034197,0.511862,-101.529815
49.5450,long_2_turn_stop,0.091450,0.907150,-100.513091,0.034197,0.511862,-101.530327
49.6012,long_2_turn_stop,0.091450,0.907150,-100.512811,0.034197,0.511862,-101.530047
49.6591,long_2_turn_stop,0.091450,0.907150,-100.510809,0.034197,0.511862,-101.528046
49.6956,long_2_turn_stop,0.091450,0.907150,-100.505557,0.034197,0.511862,-101.522794
49.7471,long_2_turn_stop,0.091450,0.907150,-100.505441,0.034197,0.511862,-101.522678
49.7968,long_2_turn_stop,0.091450,0.907150,-100.505707,0.034197,0.511862,-101.522944
49.8428,long_2_turn_stop,0.091450,0.907150,-100.502695,0.034197,0.511862,-101.519932
49.8978,short_2_forward,0.091450,0.907150,-100.503610,0.034197,0.511862,-101.520847
49.9457,short_2_forward,0.091450,0.907150,-100.372915,0.034197,0.511862,-101.390151
50.0013,short_2_forward,0.091355,0.906627,-100.174061,0.034093,0.511341,-101.191297
50.0489,short_2_forward,0.090869,0.903886,-99.941295,0.033558,0.508608,-100.958531
50.0940,short_2_forward,0.090390,0.901143,-99.860050,0.033031,0.505874,-100.877286
50.1449,short_2_forward,0.089532,0.896180,-99.757706,0.032085,0.500927,-100.774943
50.1970,short_2_forward,0.088902,0.892513,-99.732974,0.031390,0.497272,-100.750211
50.2493,short_2_forward,0.087926,0.886800,-99.664938,0.030312,0.491577,-100.682175
50.2989,short_2_forward,0.087261,0.882908,-99.731574,0.029578,0.487697,-100.748810
50.3417,short_2_forward,0.086276,0.877170,-99.740986,0.028492,0.481978,-100.758222
50.3968,short_2_forward,0.085614,0.873303,-99.693543,0.027761,0.478124,-100.710780
50.4430,short_2_forward,0.084608,0.867415,-99.693666,0.026651,0.472254,-100.710903
50.4968,short_2_forward,0.083935,0.863473,-99.692232,0.025908,0.468325,-100.709468
50.5478,short_2_forward,0.082931,0.857585,-99.655465,0.024799,0.462455,-100.672702
50.5967,short_2_forward,0.082238,0.853518,-99.679391,0.024034,0.458401,-100.696628
50.6432,short_2_forward,0.081265,0.847778,-99.578325,0.022959,0.452680,-100.595561
50.6998,short_2_forward,0.080546,0.843510,-99.543450,0.022164,0.448425,-100.560686
50.7515,short_2_forward,0.079564,0.837669,-99.532371,0.021080,0.442603,-100.549608
50.7960,short_2_forward,0.078867,0.833526,-99.577935,0.020309,0.438473,-100.595172
50.8454,short_2_forward,0.077884,0.827685,-99.523635,0.019222,0.432650,-100.540872
50.8934,short_2_forward,0.077214,0.823692,-99.525261,0.018482,0.428669,-100.542498
50.9461,short_2_forward,0.076214,0.817751,-99.578844,0.017377,0.422747,-100.596081
50.9988,short_2_forward,0.075545,0.813783,-99.564009,0.016637,0.418791,-100.581245
51.0416,short_2_forward,0.074557,0.807917,-99.555041,0.015545,0.412945,-100.572277
51.0996,short_2_forward,0.073841,0.803675,-99.622516,0.014753,0.408715,-100.639753
51.1463,short_2_forward,0.072872,0.797960,-99.623957,0.013683,0.403019,-100.641194
51.1952,short_2_forward,0.072164,0.793793,-99.652166,0.012902,0.398865,-100.669403
51.2479,short_2_forward,0.071185,0.788029,-99.632625,0.011820,0.393119,-100.649861
51.2935,short_2_forward,0.070500,0.784012,-99.720461,0.011064,0.389115,-100.737698
51.3465,short_2_forward,0.069498,0.778149,-99.673100,0.009958,0.383270,-100.690337
51.4103,short_2_forward,0.068829,0.774206,-99.595277,0.009219,0.379340,-100.612514
51.4454,short_2_forward,0.067826,0.768292,-99.646866,0.008112,0.373445,-100.664102
51.4971,short_2_forward,0.067144,0.764274,-99.624620,0.007358,0.369440,-100.641856
51.5454,short_2_forward,0.066157,0.758434,-99.556325,0.006268,0.363618,-100.573561
51.5966,short_2_forward,0.065496,0.754516,-99.594150,0.005538,0.359712,-100.611387
51.6487,short_2_forward,0.064502,0.748600,-99.488132,0.004438,0.353815,-100.505369
51.6929,short_2_forward,0.063838,0.744631,-99.520589,0.003703,0.349858,-100.537826
51.7446,short_2_forward,0.062848,0.738715,-99.477422,0.002609,0.343961,-100.494659
51.7982,short_2_forward,0.062183,0.734745,-99.535445,0.001874,0.340004,-100.552681
51.8419,short_2_forward,0.061195,0.728880,-99.592409,0.000781,0.334157,-100.609645
51.8969,short_2_forward,0.060525,0.724912,-99.572908,0.000041,0.330201,-100.590145
51.9451,short_2_forward,0.059529,0.719022,-99.622769,-0.001059,0.324330,-100.640005
51.9931,short_2_forward,0.058848,0.715030,-99.745091,-0.001811,0.320351,-100.762327
52.0451,short_2_forward,0.057855,0.709242,-99.712121,-0.002906,0.314582,-100.729358
52.0966,short_2_forward,0.057201,0.705426,-99.744005,-0.003628,0.310777,-100.761241
52.1441,short_2_forward,0.056197,0.699589,-99.771571,-0.004735,0.304959,-100.788808
52.1946,short_2_forward,0.055526,0.695723,-99.917881,-0.005475,0.301106,-100.935117
52.2444,short_2_forward,0.054515,0.689965,-99.994085,-0.006588,0.295366,-101.011322
52.2966,short_2_forward,0.053843,0.686151,-100.005649,-0.007328,0.291565,-101.022885
52.3419,short_2_forward,0.052834,0.680418,-99.964524,-0.008439,0.285851,-100.981761
52.3961,short_2_forward,0.052155,0.676579,-100.081737,-0.009185,0.282025,-101.098974
52.4450,short_2_forward,0.051128,0.670798,-100.075569,-0.010315,0.276262,-101.092806
52.4930,short_2_forward,0.050445,0.666960,-100.110444,-0.011066,0.272438,-101.127681
52.5451,short_2_forward,0.049399,0.661053,-99.972454,-0.012217,0.266550,-100.989691
52.5929,short_2_forward,0.048718,0.657190,-100.004556,-0.012966,0.262699,-101.021793
52.6467,short_2_forward,0.047646,0.651108,-99.999399,-0.014146,0.256638,-101.016636
52.6940,short_2_forward,0.046970,0.647269,-99.963069,-0.014890,0.252811,-100.980306
52.7452,short_2_forward,0.045937,0.641360,-99.862331,-0.016027,0.246921,-100.879568
52.7945,short_2_forward,0.045207,0.637171,-99.919773,-0.016832,0.242746,-100.937009
52.8419,short_2_forward,0.044196,0.631361,-99.814116,-0.017946,0.236955,-100.831353
52.8957,short_2_forward,0.043482,0.627246,-99.868287,-0.018732,0.232853,-100.885523
52.9447,short_2_forward,0.042455,0.621336,-99.858567,-0.019865,0.226962,-100.875804
52.9930,short_2_forward,0.041781,0.617471,-99.910832,-0.020607,0.223110,-100.928069
53.0448,short_2_forward,0.040716,0.611362,-99.870343,-0.021780,0.217021,-100.887579
53.0933,short_2_forward,0.040065,0.607622,-99.883935,-0.022498,0.213293,-100.901171
53.1453,short_2_forward,0.039000,0.601539,-99.984318,-0.023671,0.207230,-101.001555
53.1972,short_2_forward,0.038294,0.597525,-99.959927,-0.024448,0.203229,-100.977164
53.2610,short_2_forward,0.037269,0.591666,-99.884556,-0.025576,0.197389,-100.901793
53.3029,short_2_forward,0.036558,0.587602,-99.964681,-0.026360,0.193339,-100.981918
53.3419,short_2_forward,0.035531,0.581743,-99.919780,-0.027490,0.187499,-100.937016
53.3966,short_2_forward,0.034842,0.577804,-99.925387,-0.028249,0.183573,-100.942624
53.4452,short_2_forward,0.033813,0.571920,-99.909609,-0.029382,0.177708,-100.926846
53.4967,short_2_forward,0.033127,0.568006,-99.961491,-0.030137,0.173806,-100.978728
53.5640,short_2_forward,0.032071,0.561998,-99.994857,-0.031301,0.167819,-101.012094
53.5982,short_2_forward,0.031395,0.558159,-99.956423,-0.032044,0.163992,-100.973660
53.6469,short_2_forward,0.030352,0.552226,-99.991059,-0.033193,0.158079,-101.008296
53.6968,short_2_forward,0.029655,0.548263,-99.944273,-0.033959,0.154128,-100.961509
53.7449,short_2_forward,0.028611,0.542304,-99.932859,-0.035109,0.148189,-100.950096
53.7994,short_2_forward,0.027933,0.538440,-99.971703,-0.035856,0.144338,-100.988939
53.8426,short_2_forward,0.026875,0.532407,-99.918236,-0.037020,0.138324,-100.935473
