elapsed_sec,phase,odom_x_m,odom_y_m,odom_yaw_deg,relative_x_m,relative_y_m,relative_yaw_deg
1.5135,long_1_forward,-0.561887,0.923824,-155.448413,0.126008,0.000610,0.067290
1.5466,long_1_forward,-0.566207,0.921848,-155.455130,0.130759,0.000618,0.060573
1.6136,long_1_forward,-0.571065,0.919632,-155.525223,0.136098,0.000621,-0.009519
1.6487,long_1_forward,-0.575520,0.917600,-155.516994,0.140995,0.000624,-0.001290
1.7129,long_1_forward,-0.580364,0.915398,-155.578003,0.146316,0.000620,-0.062299
1.7518,long_1_forward,-0.584888,0.913339,-155.523981,0.151286,0.000619,-0.008278
1.8138,long_1_forward,-0.589774,0.911118,-155.432533,0.156654,0.000615,0.083170
1.8490,long_1_forward,-0.594330,0.909034,-155.377131,0.161664,0.000624,0.138573
1.9158,long_1_forward,-0.599397,0.906712,-155.272038,0.167238,0.000637,0.243666
1.9484,long_1_forward,-0.603787,0.904693,-155.161687,0.172069,0.000655,0.354017
2.0120,long_1_forward,-0.608674,0.902425,-155.238711,0.177457,0.000693,0.276992
2.0487,long_1_forward,-0.613048,0.900411,-155.199722,0.182272,0.000714,0.315982
2.1137,long_1_forward,-0.617907,0.898162,-155.148518,0.187626,0.000747,0.367186
2.1456,long_1_forward,-0.622388,0.896091,-155.126612,0.192562,0.000774,0.389092
2.2123,long_1_forward,-0.627128,0.893888,-155.147400,0.197789,0.000815,0.368303
2.2486,long_1_forward,-0.631661,0.891794,-155.066261,0.202782,0.000842,0.449442
2.3131,long_1_forward,-0.636379,0.889592,-155.148860,0.207989,0.000890,0.366843
2.3485,long_1_forward,-0.640926,0.887492,-155.219558,0.212997,0.000917,0.296145
2.4121,long_1_forward,-0.645803,0.885237,-155.126679,0.218370,0.000948,0.389025
2.4479,long_1_forward,-0.650241,0.883185,-155.079920,0.223260,0.000977,0.435784
2.5124,long_1_forward,-0.655083,0.880929,-155.141173,0.228602,0.001023,0.374530
2.5680,long_1_forward,-0.659480,0.878896,-155.210105,0.233445,0.001051,0.305598
2.6128,long_1_forward,-0.664359,0.876640,-155.116602,0.238820,0.001082,0.399101
2.6528,long_1_forward,-0.668834,0.874569,-154.974182,0.243752,0.001112,0.541521
2.7123,long_1_forward,-0.673599,0.872336,-155.109988,0.249014,0.001169,0.405715
2.7483,long_1_forward,-0.678009,0.870294,-155.133505,0.253873,0.001200,0.382198
2.8162,long_1_forward,-0.682733,0.868101,-155.008196,0.259082,0.001238,0.507508
2.8493,long_1_forward,-0.687236,0.866009,-154.976141,0.264046,0.001276,0.539562
2.9138,long_1_forward,-0.692057,0.863751,-155.012165,0.269369,0.001332,0.503538
2.9518,long_1_forward,-0.696514,0.861680,-155.019514,0.274284,0.001371,0.496189
3.0156,long_1_forward,-0.701267,0.859460,-155.038692,0.279530,0.001421,0.477011
3.0452,long_1_forward,-0.705700,0.857401,-155.095381,0.284418,0.001457,0.420322
3.1123,long_1_forward,-0.710450,0.855192,-155.127149,0.289656,0.001499,0.388554
3.1486,long_1_forward,-0.714955,0.853106,-155.117575,0.294620,0.001530,0.398129
3.2145,long_1_forward,-0.719668,0.850917,-155.279132,0.299817,0.001569,0.236571
3.2498,long_1_forward,-0.724021,0.848912,-155.333562,0.304610,0.001590,0.182142
3.3144,long_1_forward,-0.728763,0.846737,-155.406623,0.309826,0.001604,0.109081
3.3522,long_1_forward,-0.733129,0.844734,-155.427300,0.314629,0.001617,0.088403
3.4123,long_1_forward,-0.738169,0.842434,-155.494163,0.320170,0.001621,0.021541
3.4484,long_1_forward,-0.742412,0.840494,-155.598488,0.324836,0.001629,-0.082785
3.5123,long_1_forward,-0.747236,0.838314,-155.636499,0.330129,0.001613,-0.120796
3.5484,long_1_forward,-0.751551,0.836352,-155.680340,0.334869,0.001610,-0.164636
3.6127,long_1_forward,-0.756217,0.834252,-155.796388,0.339986,0.001588,-0.280685
3.6518,long_1_forward,-0.760670,0.832239,-155.839804,0.344872,0.001574,-0.324101
3.7123,long_1_forward,-0.765469,0.830098,-155.802207,0.350127,0.001534,-0.286503
3.7484,long_1_forward,-0.769904,0.828095,-155.705641,0.354993,0.001519,-0.189938
3.8128,long_1_forward,-0.774772,0.825905,-155.723137,0.360332,0.001494,-0.207434
3.8457,long_1_forward,-0.779211,0.823895,-155.920573,0.365205,0.001484,-0.404869
3.9130,long_1_forward,-0.784053,0.821744,-155.934004,0.370503,0.001435,-0.418301
3.9486,long_1_forward,-0.788598,0.819701,-155.859958,0.375485,0.001410,-0.344254
4.0123,long_1_forward,-0.793379,0.817570,-155.882736,0.380719,0.001368,-0.367032
4.0483,long_1_forward,-0.797900,0.815534,-155.946368,0.385678,0.001348,-0.430665
4.1123,long_1_forward,-0.802940,0.813297,-155.777646,0.391192,0.001294,-0.261943
4.1519,long_1_forward,-0.807312,0.811323,-155.741314,0.395989,0.001279,-0.225610
4.2130,long_1_forward,-0.812289,0.809085,-155.686341,0.401446,0.001253,-0.170637
4.2485,long_1_forward,-0.816719,0.807081,-155.854657,0.406308,0.001241,-0.338953
4.3128,long_1_forward,-0.821403,0.804988,-155.905394,0.411438,0.001205,-0.389691
4.3518,long_1_forward,-0.825933,0.802953,-155.878569,0.416404,0.001179,-0.362865
4.4140,long_1_forward,-0.830721,0.800818,-155.876258,0.421647,0.001138,-0.360555
4.4494,long_1_forward,-0.835267,0.798773,-155.859401,0.426631,0.001115,-0.343698
4.5123,long_1_forward,-0.840189,0.796576,-155.850012,0.432021,0.001074,-0.334309
4.5521,long_1_forward,-0.844596,0.794592,-155.892359,0.436854,0.001054,-0.376655
4.6128,long_1_forward,-0.849539,0.792388,-155.838152,0.442266,0.001011,-0.322449
4.6486,long_1_forward,-0.853920,0.790417,-155.821317,0.447070,0.000988,-0.305613
4.7141,long_1_forward,-0.858666,0.788291,-155.855076,0.452270,0.000956,-0.339373
4.7498,long_1_forward,-0.863136,0.786282,-155.878357,0.457171,0.000932,-0.362654
4.8132,long_1_forward,-0.867964,0.784126,-155.795909,0.462458,0.000893,-0.280205
4.8457,long_1_forward,-0.872513,0.782077,-155.720636,0.467447,0.000873,-0.204932
4.9122,long_1_forward,-0.877360,0.779894,-155.843165,0.472763,0.000851,-0.327461
4.9487,long_1_forward,-0.881848,0.777875,-155.729805,0.477685,0.000829,-0.214101
5.0137,long_1_forward,-0.886695,0.775692,-155.720001,0.483000,0.000806,-0.204297
5.0484,long_1_forward,-0.891208,0.773654,-155.774036,0.487952,0.000791,-0.258332
5.1159,long_1_forward,-0.896176,0.771422,-155.698824,0.493399,0.000763,-0.183121
5.1452,long_1_forward,-0.900527,0.769456,-155.747169,0.498173,0.000749,-0.231466
5.2138,long_1_forward,-0.905413,0.767257,-155.777773,0.503531,0.000725,-0.262070
5.2485,long_1_forward,-0.909873,0.765247,-155.787995,0.508423,0.000706,-0.272292
5.3224,long_1_forward,-0.914826,0.763024,-155.831736,0.513852,0.000676,-0.316033
5.3480,long_1_forward,-0.919124,0.761091,-155.877259,0.518565,0.000655,-0.361556
5.4179,long_1_forward,-0.924077,0.758878,-155.943583,0.523989,0.000615,-0.427880
5.4478,long_1_forward,-0.928414,0.756935,-155.864966,0.528741,0.000587,-0.349263
5.5174,long_1_forward,-0.933451,0.754684,-155.891341,0.534258,0.000548,-0.375637
5.5458,long_1_forward,-0.937808,0.752728,-156.008223,0.539034,0.000522,-0.492520
5.6158,long_1_forward,-0.942893,0.750474,-156.031118,0.544596,0.000466,-0.515414
5.6497,long_1_forward,-0.947174,0.748561,-156.017833,0.549284,0.000432,-0.502129
5.7145,long_1_forward,-0.952252,0.746310,-156.049925,0.554839,0.000376,-0.534221
5.7485,long_1_forward,-0.956689,0.744330,-156.042846,0.559698,0.000339,-0.527143
5.8123,long_1_forward,-0.961930,0.742011,-156.145501,0.565428,0.000278,-0.629797
5.8502,long_1_forward,-0.966253,0.740087,-156.133726,0.570160,0.000237,-0.618023
5.9132,long_1_forward,-0.971504,0.737775,-156.106502,0.575898,0.000165,-0.590798
5.9761,long_1_forward,-0.975836,0.735847,-156.053348,0.580639,0.000124,-0.537645
6.0124,long_1_forward,-0.980936,0.733589,-156.079570,0.586216,0.000066,-0.563866
6.0453,long_1_forward,-0.985487,0.731561,-156.061394,0.591199,0.000025,-0.545691
6.1140,long_1_forward,-0.990694,0.729259,-155.959227,0.596891,-0.000038,-0.443524
6.1487,long_1_forward,-0.995201,0.727242,-155.910914,0.601829,-0.000071,-0.395210
6.2126,long_1_forward,-1.000464,0.724893,-156.122540,0.607592,-0.000114,-0.606837
6.2513,long_1_forward,-1.004895,0.722921,-156.114705,0.612442,-0.000156,-0.599001
6.3150,long_1_forward,-1.010279,0.720546,-155.949118,0.618326,-0.000226,-0.433414
6.3471,long_1_forward,-1.014666,0.718585,-155.893208,0.623132,-0.000259,-0.377505
6.4125,long_1_forward,-1.019864,0.716261,-155.901517,0.628825,-0.000298,-0.385814
6.4456,long_1_forward,-1.024175,0.714330,-155.842649,0.633549,-0.000328,-0.326946
6.5150,long_1_forward,-1.029332,0.712018,-155.857341,0.639200,-0.000361,-0.341638
6.5502,long_1_forward,-1.033763,0.710031,-155.809132,0.644056,-0.000389,-0.293429
6.6177,long_1_forward,-1.038848,0.707746,-155.853167,0.649631,-0.000417,-0.337464
6.6491,long_1_forward,-1.043308,0.705746,-155.915629,0.654518,-0.000445,-0.399926
6.7134,long_1_forward,-1.048584,0.703391,-155.826994,0.660296,-0.000488,-0.311291
6.7493,long_1_forward,-1.053007,0.701405,-155.859071,0.665144,-0.000514,-0.343367
6.8123,long_1_forward,-1.058269,0.699048,-155.838568,0.670910,-0.000550,-0.322864
6.8485,long_1_forward,-1.062670,0.697073,-155.836462,0.675734,-0.000577,-0.320758
6.9123,long_1_forward,-1.067825,0.694761,-155.778642,0.681383,-0.000608,-0.262938
6.9459,long_1_forward,-1.072227,0.692782,-155.646137,0.686209,-0.000632,-0.130433
7.0141,long_1_forward,-1.077454,0.690411,-155.782698,0.691949,-0.000640,-0.266995
7.0487,long_1_forward,-1.081897,0.688414,-155.820933,0.696821,-0.000664,-0.305229
7.1121,long_1_forward,-1.087065,0.686093,-155.830030,0.702486,-0.000694,-0.314327
7.1504,long_1_forward,-1.091469,0.684116,-155.835642,0.707313,-0.000721,-0.319938
7.2145,long_1_forward,-1.096646,0.681794,-155.846380,0.712987,-0.000753,-0.330677
7.2493,long_1_forward,-1.100999,0.679842,-155.846381,0.717757,-0.000780,-0.330677
7.3125,long_1_forward,-1.106089,0.677559,-155.891724,0.723336,-0.000812,-0.376021
7.3487,long_1_forward,-1.110398,0.675629,-155.981664,0.728058,-0.000842,-0.465961
7.4124,long_1_forward,-1.115492,0.673364,-156.044644,0.733632,-0.000891,-0.528941
7.4502,long_1_forward,-1.119845,0.671424,-156.083519,0.738398,-0.000929,-0.567815
7.5123,long_1_forward,-1.125014,0.669138,-156.299741,0.744049,-0.000992,-0.784038
7.5464,long_1_forward,-1.129342,0.667226,-156.372115,0.748780,-0.001046,-0.856412
7.6253,long_1_forward,-1.134369,0.665042,-156.369677,0.754260,-0.001140,-0.853974
7.6521,long_1_forward,-1.138644,0.663157,-156.328721,0.758932,-0.001197,-0.813018
7.7131,long_1_forward,-1.143785,0.660915,-156.356120,0.764540,-0.001288,-0.840416
7.7518,long_1_forward,-1.148082,0.659022,-156.484124,0.769235,-0.001346,-0.968420
7.8124,long_1_forward,-1.153175,0.656821,-156.527269,0.774783,-0.001453,-1.011566
7.8452,long_1_forward,-1.157605,0.654880,-156.557739,0.779619,-0.001523,-1.042036
7.9123,long_1_forward,-1.162797,0.652647,-156.579225,0.785269,-0.001642,-1.063522
7.9495,long_1_forward,-1.167159,0.650740,-156.658895,0.790029,-0.001714,-1.143192
8.0130,long_1_stop,-1.172542,0.648435,-156.584510,0.795884,-0.001848,-1.068806
8.0483,long_1_stop,-1.176923,0.646522,-156.582158,0.800664,-0.001923,-1.066454
8.1134,long_1_stop,-1.182398,0.644165,-156.575448,0.806622,-0.002047,-1.059745
8.1457,long_1_stop,-1.186368,0.642437,-156.775095,0.810952,-0.002119,-1.259391
8.2122,long_1_stop,-1.190326,0.640763,-156.691203,0.815248,-0.002237,-1.175499
8.2488,long_1_stop,-1.191670,0.640185,-156.730477,0.816711,-0.002268,-1.214773
8.3123,long_1_stop,-1.192650,0.639770,-156.772154,0.817774,-0.002296,-1.256451
8.3518,long_1_stop,-1.192902,0.639662,-156.786782,0.818049,-0.002301,-1.271078
8.4125,long_1_stop,-1.193105,0.639575,-156.773302,0.818269,-0.002306,-1.257598
8.4486,long_1_stop,-1.193178,0.639543,-156.772786,0.818349,-0.002308,-1.257083
8.5275,long_1_stop,-1.193266,0.639504,-156.772786,0.818445,-0.002309,-1.257083
8.5452,long_1_stop,-1.193347,0.639469,-156.789102,0.818533,-0.002311,-1.273399
8.6127,long_1_stop,-1.193393,0.639448,-156.770524,0.818584,-0.002311,-1.254821
8.6491,long_1_stop,-1.193415,0.639439,-156.777325,0.818608,-0.002311,-1.261622
8.7189,long_1_stop,-1.193409,0.639441,-156.758745,0.818601,-0.002311,-1.243042
8.7453,long_1_stop,-1.193427,0.639432,-156.744157,0.818622,-0.002311,-1.228454
8.8126,long_1_stop,-1.193437,0.639428,-156.741906,0.818633,-0.002310,-1.226203
8.8487,long_1_stop,-1.193455,0.639419,-156.732761,0.818653,-0.002310,-1.217057
8.9125,long_1_stop,-1.193466,0.639414,-156.732194,0.818664,-0.002310,-1.216491
8.9482,long_1_stop,-1.193483,0.639406,-156.717563,0.818684,-0.002310,-1.201860
9.0124,long_1_turn_90,-1.193484,0.639406,-156.713601,0.818684,-0.002310,-1.197898
9.0454,long_1_turn_90,-1.193493,0.639402,-156.711747,0.818694,-0.002310,-1.196043
9.1122,long_1_turn_90,-1.193494,0.639401,-156.712904,0.818695,-0.002310,-1.197200
9.1484,long_1_turn_90,-1.193503,0.639397,-156.705638,0.818705,-0.002310,-1.189935
9.2128,long_1_turn_90,-1.193527,0.639386,-156.619897,0.818732,-0.002310,-1.104194
9.2457,long_1_turn_90,-1.193551,0.639376,-156.417272,0.818758,-0.002310,-0.901568
9.3140,long_1_turn_90,-1.193585,0.639361,-155.984401,0.818795,-0.002311,-0.468697
9.3496,long_1_turn_90,-1.193596,0.639356,-155.549278,0.818806,-0.002311,-0.033574
9.4135,long_1_turn_90,-1.193595,0.639357,-155.040778,0.818806,-0.002312,0.474926
9.4484,long_1_turn_90,-1.193595,0.639357,-154.542979,0.818806,-0.002312,0.972725
9.5153,long_1_turn_90,-1.193583,0.639365,-154.097561,0.818791,-0.002314,1.418142
9.5487,long_1_turn_90,-1.193585,0.639366,-153.478661,0.818792,-0.002315,2.037043
9.6136,long_1_turn_90,-1.193573,0.639372,-152.999167,0.818779,-0.002317,2.516537
9.6486,long_1_turn_90,-1.193565,0.639379,-152.350304,0.818769,-0.002319,3.165400
9.7126,long_1_turn_90,-1.193576,0.639376,-151.821016,0.818781,-0.002322,3.694688
9.7483,long_1_turn_90,-1.193588,0.639372,-151.190782,0.818793,-0.002322,4.324921
9.8121,long_1_turn_90,-1.193577,0.639379,-150.672637,0.818780,-0.002324,4.843066
9.8471,long_1_turn_90,-1.193570,0.639387,-150.059248,0.818770,-0.002329,5.456456
9.9161,long_1_turn_90,-1.193571,0.639390,-149.560975,0.818770,-0.002331,5.954728
9.9453,long_1_turn_90,-1.193596,0.639381,-148.895635,0.818796,-0.002334,6.620068
10.0132,long_1_turn_90,-1.193629,0.639362,-148.363753,0.818834,-0.002331,7.151950
10.0489,long_1_turn_90,-1.193664,0.639346,-147.754318,0.818873,-0.002330,7.761385
10.1122,long_1_turn_90,-1.193708,0.639321,-147.278193,0.818924,-0.002326,8.237511
10.1488,long_1_turn_90,-1.193752,0.639297,-146.663498,0.818973,-0.002322,8.852205
10.2126,long_1_turn_90,-1.193763,0.639287,-146.164081,0.818988,-0.002317,9.351623
10.2575,long_1_turn_90,-1.193757,0.639297,-145.570003,0.818978,-0.002324,9.945700
10.3122,long_1_turn_90,-1.193724,0.639316,-145.082514,0.818940,-0.002328,10.433189
10.3525,long_1_turn_90,-1.193699,0.639344,-144.484953,0.818905,-0.002343,11.030751
10.4135,long_1_turn_90,-1.193667,0.639364,-143.945201,0.818868,-0.002348,11.570502
10.4483,long_1_turn_90,-1.193680,0.639373,-143.341406,0.818876,-0.002362,12.174298
10.5124,long_1_turn_90,-1.193667,0.639369,-142.787752,0.818867,-0.002352,12.727951
10.5487,long_1_turn_90,-1.193661,0.639393,-142.184470,0.818850,-0.002372,13.331233
10.6122,long_1_turn_90,-1.193681,0.639376,-141.631334,0.818876,-0.002364,13.884370
10.6502,long_1_turn_90,-1.193671,0.639384,-141.020832,0.818864,-0.002368,14.494872
10.7132,long_1_turn_90,-1.193652,0.639404,-140.461899,0.818839,-0.002378,15.053805
10.7484,long_1_turn_90,-1.193670,0.639402,-139.838472,0.818855,-0.002383,15.677231
10.8162,long_1_turn_90,-1.193689,0.639383,-139.292973,0.818880,-0.002374,16.222730
10.8455,long_1_turn_90,-1.193735,0.639360,-138.679296,0.818932,-0.002372,16.836407
10.9155,long_1_turn_90,-1.193771,0.639319,-138.151470,0.818981,-0.002350,17.364233
10.9459,long_1_turn_90,-1.193784,0.639315,-137.549989,0.818995,-0.002351,17.965715
11.0122,long_1_turn_90,-1.193804,0.639299,-137.038385,0.819020,-0.002346,18.477318
11.0487,long_1_turn_90,-1.193824,0.639285,-136.512763,0.819044,-0.002341,19.002940
11.1145,long_1_turn_90,-1.193812,0.639289,-136.000618,0.819032,-0.002339,19.515086
11.1458,long_1_turn_90,-1.193778,0.639325,-135.445463,0.818985,-0.002359,20.070240
11.2517,long_1_turn_90,-1.193754,0.639357,-134.918710,0.818950,-0.002377,20.596993
11.2604,long_1_turn_90,-1.193748,0.639370,-134.323958,0.818940,-0.002387,21.191746
11.3124,long_1_turn_90,-1.193750,0.639372,-133.768120,0.818940,-0.002389,21.747583
11.3490,long_1_turn_90,-1.193751,0.639374,-133.178452,0.818941,-0.002392,22.337252
11.4216,long_1_turn_90,-1.193753,0.639376,-132.606780,0.818941,-0.002394,22.908923
11.4518,long_1_turn_90,-1.193754,0.639377,-132.040951,0.818942,-0.002396,23.474753
11.5156,long_1_turn_90,-1.193766,0.639372,-131.482527,0.818955,-0.002396,24.033176
11.5482,long_1_turn_90,-1.193763,0.639370,-130.901137,0.818953,-0.002393,24.614567
11.6357,long_1_turn_90,-1.193778,0.639370,-130.339922,0.818966,-0.002399,25.175781
11.6486,long_1_turn_90,-1.193801,0.639341,-129.768462,0.819000,-0.002382,25.747241
11.7244,long_1_turn_90,-1.193838,0.639308,-129.230952,0.819047,-0.002368,26.284752
11.7471,long_1_turn_90,-1.193866,0.639269,-128.675161,0.819088,-0.002343,26.840543
11.8127,long_1_turn_90,-1.193893,0.639242,-128.159383,0.819124,-0.002330,27.356320
11.8498,long_1_turn_90,-1.193894,0.639229,-127.615995,0.819130,-0.002319,27.899708
11.9122,long_1_turn_90,-1.193889,0.639244,-127.095303,0.819120,-0.002330,28.420400
11.9478,long_1_turn_90,-1.193880,0.639253,-126.551409,0.819108,-0.002335,28.964295
12.0126,long_1_turn_90,-1.193866,0.639276,-126.015502,0.819086,-0.002350,29.500202
12.0465,long_1_turn_90,-1.193833,0.639313,-125.444992,0.819040,-0.002370,30.070711
12.1125,long_1_turn_90,-1.193827,0.639347,-124.904480,0.819021,-0.002399,30.611224
12.1512,long_1_turn_90,-1.193823,0.639344,-124.319420,0.819018,-0.002395,31.196284
12.2128,long_1_turn_90,-1.193819,0.639359,-123.789406,0.819009,-0.002406,31.726297
12.2492,long_1_turn_90,-1.193811,0.639368,-123.216536,0.818997,-0.002411,32.299167
12.3184,long_1_turn_90,-1.193807,0.639384,-122.702389,0.818987,-0.002424,32.813314
12.3517,long_1_turn_90,-1.193817,0.639376,-122.081150,0.819000,-0.002421,33.434554
12.4136,long_1_turn_90,-1.193832,0.639354,-121.543622,0.819022,-0.002407,33.972081
12.4484,long_1_turn_90,-1.193827,0.639352,-120.971663,0.819019,-0.002404,34.544041
12.5125,long_1_turn_90,-1.193841,0.639351,-120.441153,0.819032,-0.002408,35.074550
12.5483,long_1_turn_90,-1.193867,0.639310,-119.905604,0.819072,-0.002382,35.610100
12.6141,long_1_turn_90,-1.193902,0.639257,-119.396223,0.819126,-0.002348,36.119481
12.6483,long_1_turn_90,-1.193922,0.639211,-118.861477,0.819164,-0.002314,36.654226
12.7134,long_1_turn_90,-1.193927,0.639198,-118.373070,0.819173,-0.002304,37.142634
12.7474,long_1_turn_90,-1.193910,0.639217,-117.842259,0.819150,-0.002315,37.673445
12.8129,long_1_turn_90,-1.193912,0.639237,-117.352820,0.819144,-0.002334,38.162884
12.8489,long_1_turn_90,-1.193924,0.639216,-116.775252,0.819164,-0.002320,38.740451
12.9352,long_1_turn_90,-1.193921,0.639211,-116.232772,0.819162,-0.002314,39.282932
12.9505,long_1_turn_90,-1.193910,0.639234,-115.729886,0.819144,-0.002330,39.785817
13.0125,long_1_turn_90,-1.193908,0.639249,-115.060121,0.819135,-0.002343,40.455582
13.0518,long_1_turn_90,-1.193909,0.639250,-114.536104,0.819136,-0.002344,40.979599
13.1126,long_1_turn_90,-1.193918,0.639241,-113.857079,0.819147,-0.002340,41.658624
13.1499,long_1_turn_90,-1.193920,0.639229,-113.356003,0.819155,-0.002330,42.159700
13.2132,long_1_turn_90,-1.193944,0.639201,-112.707277,0.819188,-0.002314,42.808427
13.2487,long_1_turn_90,-1.193958,0.639153,-112.184532,0.819220,-0.002276,43.331171
13.3177,long_1_turn_90,-1.193968,0.639129,-111.582748,0.819239,-0.002259,43.932956
13.3484,long_1_turn_90,-1.193978,0.639107,-111.092960,0.819258,-0.002243,44.422744
13.4184,long_1_turn_90,-1.193988,0.639083,-110.475686,0.819277,-0.002225,45.040017
13.4453,long_1_turn_90,-1.193997,0.639060,-109.995244,0.819295,-0.002208,45.520459
13.5161,long_1_turn_90,-1.194007,0.639036,-109.402719,0.819313,-0.002190,46.112985
13.5455,long_1_turn_90,-1.194008,0.639024,-108.909706,0.819320,-0.002179,46.605998
13.6158,long_1_turn_90,-1.194016,0.639014,-108.304516,0.819330,-0.002174,47.211187
13.6483,long_1_turn_90,-1.194017,0.639002,-107.757057,0.819337,-0.002163,47.758646
13.7162,long_1_turn_90,-1.194024,0.638992,-107.151321,0.819348,-0.002157,48.364382
13.7476,long_1_turn_90,-1.194019,0.638990,-106.618190,0.819343,-0.002153,48.897514
13.8151,long_1_turn_90,-1.194019,0.639005,-105.986685,0.819337,-0.002167,49.529019
13.8458,long_1_turn_90,-1.194012,0.639016,-105.436350,0.819327,-0.002174,50.079353
13.9133,long_1_turn_90,-1.194013,0.639031,-104.807743,0.819321,-0.002188,50.707960
13.9475,long_1_turn_90,-1.194020,0.639021,-104.264961,0.819331,-0.002182,51.250743
14.0152,long_1_turn_90,-1.194020,0.639006,-103.635820,0.819338,-0.002169,51.879883
14.0485,long_1_turn_90,-1.194040,0.638974,-103.114679,0.819369,-0.002147,52.401025
14.1284,long_1_turn_90,-1.194039,0.638929,-102.499281,0.819387,-0.002107,53.016422
14.1457,long_1_turn_90,-1.194058,0.638897,-102.019762,0.819418,-0.002085,53.495942
14.2162,long_1_turn_90,-1.194045,0.638874,-101.411901,0.819416,-0.002058,54.103803
14.2485,long_1_turn_90,-1.194054,0.638889,-100.901903,0.819417,-0.002076,54.613800
14.3376,long_1_turn_90,-1.194048,0.638885,-100.314294,0.819413,-0.002070,55.201410
14.3486,long_1_turn_90,-1.194044,0.638909,-99.817887,0.819399,-0.002090,55.697816
14.4212,long_1_turn_90,-1.194051,0.638914,-99.219270,0.819404,-0.002097,56.296434
14.4455,long_1_turn_90,-1.194044,0.638912,-98.759860,0.819399,-0.002093,56.755843
14.5149,long_1_turn_90,-1.194036,0.638949,-98.130480,0.819376,-0.002123,57.385224
14.5489,long_1_turn_90,-1.194045,0.638964,-97.647315,0.819378,-0.002140,57.868389
14.6153,long_1_turn_90,-1.194044,0.638949,-96.998421,0.819383,-0.002127,58.517283
14.6499,long_1_turn_90,-1.194049,0.638938,-96.493113,0.819392,-0.002118,59.022590
14.7253,long_1_turn_90,-1.194047,0.638923,-95.823219,0.819397,-0.002104,59.692484
14.7487,long_1_turn_90,-1.194043,0.638935,-95.345505,0.819388,-0.002113,60.170198
14.8209,long_1_turn_90,-1.194050,0.638938,-94.689238,0.819393,-0.002119,60.826466
14.8489,long_1_turn_90,-1.194053,0.638913,-94.169403,0.819406,-0.002097,61.346300
14.9137,long_1_turn_90,-1.194050,0.638899,-93.544406,0.819410,-0.002084,61.971298
14.9518,long_1_turn_90,-1.194063,0.638865,-93.086421,0.819436,-0.002058,62.429283
15.0185,long_1_turn_90,-1.194055,0.638822,-92.445415,0.819446,-0.002015,63.070288
